  -0.96154,   0.00000
  -0.98162,   0.02559
  -1.00140,   0.05118
  -1.02110,   0.07677
  -1.03450,   0.10236
  -1.04480,   0.12795
  -1.05510,   0.15354
  -1.06290,   0.17913
  -1.06580,   0.20472
  -1.06870,   0.23031
  -1.07170,   0.25590
  -1.09340,   0.28149
  -1.11520,   0.30708
  -1.13700,   0.33267
  -1.15100,   0.35825
  -1.16110,   0.38384
  -1.17120,   0.40943
  -1.17880,   0.43502
  -1.18130,   0.46061
  -1.18380,   0.48620
  -1.18630,   0.51179
  -1.20960,   0.53738
  -1.23290,   0.56297
  -1.25620,   0.58856
  -1.27000,   0.61415
  -1.27910,   0.63974
  -1.28820,   0.66533
  -1.29480,   0.69092
  -1.29620,   0.71651
  -1.29760,   0.74210
  -1.29910,   0.76769
  -1.32320,   0.79328
  -1.34740,   0.81887
  -1.37160,   0.84446
  -1.38450,   0.87005
  -1.39180,   0.89564
  -1.39900,   0.92123
  -1.40390,   0.94682
  -1.40400,   0.97241
  -1.40410,   0.99800
  -1.40420,   1.02360
  -1.42760,   1.04920
  -1.45100,   1.07480
  -1.47440,   1.10040
  -1.48540,   1.12590
  -1.49010,   1.15150
  -1.49490,   1.17710
  -1.49720,   1.20270
  -1.49490,   1.22830
  -1.49250,   1.25390
  -1.49010,   1.27950
  -1.51240,   1.30510
  -1.53460,   1.33070
  -1.55680,   1.35620
  -1.56650,   1.38180
  -1.57000,   1.40740
  -1.57350,   1.43300
  -1.57450,   1.45860
  -1.57050,   1.48420
  -1.56650,   1.50980
  -1.56250,   1.53540
  -1.58310,   1.56100
  -1.60370,   1.58660
  -1.62430,   1.61210
  -1.63270,   1.63770
  -1.63500,   1.66330
  -1.63730,   1.68890
  -1.63710,   1.71450
  -1.63170,   1.74010
  -1.62640,   1.76570
  -1.62100,   1.79130
  -1.63980,   1.81690
  -1.65860,   1.84250
  -1.67740,   1.86800
  -1.68450,   1.89360
  -1.68580,   1.91920
  -1.68710,   1.94480
  -1.68570,   1.97040
  -1.67920,   1.99600
  -1.67270,   2.02160
  -1.66620,   2.04720
  -1.68320,   2.07280
  -1.70020,   2.09830
  -1.71720,   2.12390
  -1.72310,   2.14950
  -1.72350,   2.17510
  -1.72380,   2.20070
  -1.72150,   2.22630
  -1.71400,   2.25190
  -1.70640,   2.27750
  -1.69890,   2.30310
  -1.71420,   2.32870
  -1.72950,   2.35420
  -1.74470,   2.37980
  -1.74950,   2.40540
  -1.74890,   2.43100
  -1.74840,   2.45660
  -1.74510,   2.48220
  -1.73650,   2.50780
  -1.72780,   2.53340
  -1.71910,   2.55900
  -1.73280,   2.58460
  -1.74650,   2.61010
  -1.76020,   2.63570
  -1.76380,   2.66130
  -1.76220,   2.68690
  -1.76070,   2.71250
  -1.75630,   2.73810
  -1.74630,   2.76370
  -1.73620,   2.78930
  -1.72620,   2.81490
  -1.73830,   2.84040
  -1.75050,   2.86600
  -1.76260,   2.89160
  -1.76480,   2.91720
  -1.76210,   2.94280
  -1.75930,   2.96840
  -1.75360,   2.99400
  -1.74180,   3.01960
  -1.73000,   3.04520
  -1.71820,   3.07080
  -1.72860,   3.09630
  -1.73900,   3.12190
  -1.74940,   3.14750
  -1.75010,   3.17310
  -1.74580,   3.19870
  -1.74150,   3.22430
  -1.73400,   3.24990
  -1.72020,   3.27550
  -1.70630,   3.30110
  -1.69240,   3.32670
  -1.70070,   3.35220
  -1.70910,   3.37780
  -1.71740,   3.40340
  -1.71600,   3.42900
  -1.70990,   3.45460
  -1.70370,   3.48020
  -1.69430,   3.50580
  -1.67810,   3.53140
  -1.66190,   3.55700
  -1.64580,   3.58250
  -1.65150,   3.60810
  -1.65720,   3.63370
  -1.66290,   3.65930
  -1.65920,   3.68490
  -1.65100,   3.71050
  -1.64270,   3.73610
  -1.63100,   3.76170
  -1.61260,   3.78730
  -1.59410,   3.81290
  -1.57570,   3.83840
  -1.57820,   3.86400
  -1.58080,   3.88960
  -1.58330,   3.91520
  -1.57710,   3.94080
  -1.56650,   3.96640
  -1.55600,   3.99200
  -1.54220,   4.01760
  -1.52190,   4.04320
  -1.50160,   4.06870
  -1.48130,   4.09430
  -1.48020,   4.11990
  -1.47900,   4.14550
  -1.47790,   4.17110
  -1.46910,   4.19670
  -1.45640,   4.22230
  -1.44380,   4.24790
  -1.42830,   4.27350
  -1.40700,   4.29910
  -1.38580,   4.32460
  -1.36450,   4.35020
  -1.35950,   4.37580
  -1.35440,   4.40140
  -1.34940,   4.42700
  -1.33820,   4.45260
  -1.32410,   4.47820
  -1.30990,   4.50380
  -1.29350,   4.52940
  -1.27250,   4.55500
  -1.25140,   4.58050
  -1.23040,   4.60610
  -1.22190,   4.63170
  -1.21330,   4.65730
  -1.20470,   4.68290
  -1.19190,   4.70850
  -1.17720,   4.73410
  -1.16240,   4.75970
  -1.14600,   4.78530
  -1.12660,   4.81080
  -1.10710,   4.83640
  -1.08760,   4.86200
  -1.07640,   4.88760
  -1.06530,   4.91320
  -1.05410,   4.93880
  -1.04080,   4.96440
  -1.02650,   4.99000
  -1.01220,   5.01560
  -0.99691,   5.04120
  -0.97982,   5.06670
  -0.96273,   5.09230
  -0.94563,   5.11790
  -0.93333,   5.14350
  -0.92103,   5.16910
  -0.90873,   5.19470
  -0.89594,   5.22030
  -0.88289,   5.24590
  -0.86985,   5.27150
  -0.85634,   5.29710
  -0.84188,   5.32260
  -0.82743,   5.34820
  -0.81297,   5.37380
  -0.80101,   5.39940
  -0.78905,   5.42500
  -0.77708,   5.45060
  -0.76558,   5.47620
  -0.75431,   5.50180
  -0.74305,   5.52740
  -0.73152,   5.55290
  -0.71946,   5.57850
  -0.70741,   5.60410
  -0.69535,   5.62970
  -0.68478,   5.65530
  -0.67420,   5.68090
  -0.66363,   5.70650
  -0.65382,   5.73210
  -0.64441,   5.75770
  -0.63500,   5.78330
  -0.62534,   5.80880
  -0.61521,   5.83440
  -0.60507,   5.86000
  -0.59493,   5.88560
  -0.58628,   5.91120
  -0.57763,   5.93680
  -0.56898,   5.96240
  -0.56097,   5.98800
  -0.55328,   6.01360
  -0.54559,   6.03910
  -0.53770,   6.06470
  -0.52942,   6.09030
  -0.52115,   6.11590
  -0.51748,   6.14150
  -0.51517,   6.16780
  -0.50850,   6.19420
  -0.50235,   6.22050
  -0.49565,   6.24690
  -0.48842,   6.27320
  -0.48237,   6.29960
  -0.47682,   6.32590
  -0.47076,   6.35220
  -0.46424,   6.37860
  -0.44042,   6.40490
  -0.41516,   6.43130
  -0.40950,   6.45760
  -0.40390,   6.48390
  -0.39823,   6.51030
  -0.39250,   6.53660
  -0.38815,   6.56300
  -0.38324,   6.58930
  -0.37898,   6.61570
  -0.37524,   6.64200
  -0.35067,   6.66830
  -0.32606,   6.69470
  -0.32319,   6.72100
  -0.32017,   6.74740
  -0.31698,   6.77370
  -0.31390,   6.80000
  -0.30940,   6.82640
  -0.30416,   6.85270
  -0.29818,   6.87910
  -0.29297,   6.90540
  -0.26542,   6.93180
  -0.23840,   6.95810
  -0.23500,   6.98440
  -0.23182,   7.01080
  -0.22839,   7.03710
  -0.22468,   7.06350
  -0.22090,   7.08980
  -0.21712,   7.11610
  -0.21335,   7.14250
  -0.20960,   7.16880
  -0.18206,   7.19520
  -0.15289,   7.22150
  -0.14728,   7.24780
  -0.14194,   7.27420
  -0.13793,   7.30050
  -0.13228,   7.32690
  -0.12710,   7.35320
  -0.12324,   7.37960
  -0.11779,   7.40590
  -0.11266,   7.43220
  -0.08336,   7.45860
  -0.05237,   7.48490
  -0.04678,   7.51130
  -0.04073,   7.53760
  -0.03571,   7.56390
  -0.03049,   7.59030
  -0.02444,   7.61660
  -0.01857,   7.64300
  -0.01315,   7.66930
  -0.00815,   7.69570
   0.03185,   7.72200
   0.07205,   7.74960
   0.07903,   7.77730
   0.08600,   7.80490
   0.09299,   7.83260
   0.10002,   7.86020
   0.10727,   7.88790
   0.11448,   7.91550
   0.12169,   7.94320
   0.12845,   7.97080
