out
9.0
9.0
8.0
4.0
19.0
6.0
9.0
2.0
8.0
6.0
8.0
8.0
9.0
8.0
4.0
6.0
13.0
8.0
8.0
2.0
6.0
11.0
4.0
6.0
2.0
10.0
2.0
8.0
6.0
4.0
27.0
17.0
7.0
13.0
8.0
8.0
15.0
20.0
17.0
6.0
8.0
9.0
56.0
10.0
8.0
8.0
23.0
21.0
6.0
17.0
8.0
11.0
4.0
4.0
30.0
8.0
16.0
10.0
7.0
6.0
10.0
6.0
10.0
9.0
9.0
14.0
8.0
6.0
8.0
24.0
10.0
8.0
46.0
29.0
2.0
4.0
10.0
8.0
6.0
8.0
6.0
2.0
15.0
8.0
13.0
15.0
8.0
2.0
2.0
8.0
11.0
14.0
7.0
10.0
11.0
6.0
11.0
9.0
2.0
4.0
8.0
10.0
9.0
8.0
20.0
4.0
13.0
15.0
8.0
8.0
20.0
8.0
2.0
2.0
8.0
10.0
11.0
10.0
6.0
8.0
9.0
11.0
10.0
10.0
7.0
2.0
8.0
6.0
6.0
9.0
8.0
6.0
10.0
6.0
2.0
4.0
6.0
19.0
53.0
52.0
2.0
4.0
8.0
11.0
9.0
16.0
8.0
9.0
17.0
8.0
29.0
13.0
13.0
4.0
14.0
17.0
4.0
8.0
27.0
9.0
2.0
10.0
25.0
9.0
11.0
9.0
9.0
8.0
8.0
11.0
9.0
10.0
4.0
6.0
2.0
10.0
8.0
2.0
11.0
10.0
10.0
10.0
4.0
6.0
2.0
30.0
16.0
9.0
13.0
6.0
2.0
10.0
22.0
6.0
8.0
8.0
8.0
8.0
2.0
12.0
8.0
2.0
6.0
5.0
19.0
9.0
2.0
17.0
15.0
10.0
8.0
8.0
6.0
8.0
8.0
43.0
23.0
10.0
15.0
22.0
8.0
8.0
2.0
4.0
9.0
11.0
10.0
16.0
6.0
28.0
13.0
10.0
17.0
4.0
4.0
11.0
32.0
10.0
8.0
7.0
11.0
2.0
4.0
8.0
9.0
4.0
31.0
2.0
8.0
6.0
7.0
4.0
8.0
6.0
9.0
10.0
9.0
22.0
6.0
6.0
6.0
9.0
16.0
8.0
12.0
9.0
6.0
2.0
8.0
10.0
15.0
9.0
11.0
2.0
8.0
8.0
2.0
6.0
15.0
21.0
26.0
2.0
10.0
2.0
13.0
10.0
9.0
15.0
2.0
10.0
6.0
11.0
10.0
4.0
6.0
9.0
34.0
10.0
10.0
7.0
9.0
4.0
8.0
11.0
12.0
6.0
4.0
11.0
7.0
8.0
8.0
4.0
10.0
24.0
10.0
2.0
8.0
18.0
10.0
14.0
8.0
11.0
6.0
4.0
9.0
4.0
4.0
16.0
24.0
14.0
32.0
9.0
9.0
8.0
16.0
6.0
4.0
8.0
6.0
9.0
6.0
9.0
2.0
4.0
11.0
8.0
6.0
8.0
8.0
2.0
8.0
9.0
12.0
18.0
8.0
2.0
10.0
10.0
11.0
2.0
8.0
11.0
6.0
11.0
6.0
2.0
8.0
9.0
20.0
4.0
4.0
10.0
8.0
13.0
8.0
9.0
6.0
5.0
7.0
8.0
8.0
11.0
6.0
6.0
6.0
6.0
9.0
23.0
17.0
4.0
6.0
19.0
2.0
19.0
36.0
6.0
6.0
10.0
13.0
6.0
2.0
8.0
8.0
4.0
2.0
6.0
10.0
13.0
10.0
7.0
8.0
8.0
10.0
11.0
2.0
6.0
8.0
4.0
8.0
9.0
7.0
22.0
8.0
11.0
19.0
4.0
16.0
29.0
4.0
8.0
8.0
4.0
18.0
8.0
6.0
8.0
10.0
7.0
8.0
11.0
21.0
2.0
10.0
22.0
16.0
11.0
9.0
13.0
6.0
10.0
6.0
8.0
10.0
14.0
6.0
6.0
9.0
9.0
10.0
15.0
10.0
9.0
8.0
9.0
14.0
8.0
12.0
10.0
40.0
8.0
4.0
4.0
2.0
6.0
9.0
8.0
20.0
8.0
11.0
13.0
13.0
4.0
16.0
6.0
10.0
8.0
11.0
24.0
8.0
7.0
51.0
8.0
20.0
24.0
6.0
6.0
4.0
13.0
6.0
8.0
2.0
10.0
8.0
6.0
8.0
14.0
23.0
8.0
6.0
11.0
8.0
5.0
8.0
8.0
2.0
2.0
2.0
11.0
10.0
36.0
12.0
6.0
6.0
7.0
10.0
6.0
9.0
13.0
2.0
2.0
8.0
6.0
8.0
11.0
8.0
6.0
2.0
9.0
2.0
14.0
2.0
2.0
2.0
9.0
2.0
2.0
17.0
20.0
7.0
6.0
9.0
6.0
14.0
8.0
8.0
8.0
13.0
6.0
11.0
26.0
7.0
10.0
6.0
11.0
10.0
6.0
7.0
2.0
2.0
18.0
9.0
4.0
4.0
11.0
11.0
10.0
2.0
2.0
8.0
16.0
12.0
2.0
10.0
8.0
8.0
2.0
8.0
2.0
6.0
8.0
2.0
11.0
2.0
6.0
21.0
16.0
4.0
11.0
8.0
4.0
6.0
11.0
15.0
19.0
2.0
22.0
19.0
2.0
10.0
18.0
13.0
8.0
17.0
8.0
8.0
12.0
9.0
9.0
16.0
2.0
18.0
17.0
8.0
8.0
2.0
10.0
6.0
6.0
8.0
22.0
12.0
2.0
6.0
7.0
8.0
6.0
10.0
2.0
8.0
9.0
2.0
15.0
11.0
7.0
8.0
6.0
8.0
2.0
10.0
8.0
11.0
29.0
2.0
8.0
11.0
4.0
8.0
4.0
8.0
6.0
18.0
8.0
7.0
13.0
12.0
9.0
8.0
6.0
23.0
9.0
4.0
13.0
6.0
26.0
35.0
8.0
8.0
8.0
40.0
10.0
6.0
10.0
2.0
8.0
8.0
9.0
10.0
10.0
9.0
8.0
9.0
6.0
8.0
11.0
8.0
2.0
6.0
10.0
4.0
6.0
10.0
8.0
31.0
17.0
2.0
16.0
6.0
4.0
9.0
8.0
10.0
4.0
10.0
10.0
11.0
6.0
9.0
13.0
8.0
8.0
6.0
23.0
2.0
8.0
6.0
8.0
6.0
13.0
6.0
6.0
33.0
2.0
24.0
6.0
8.0
2.0
4.0
9.0
8.0
6.0
14.0
9.0
8.0
8.0
8.0
6.0
11.0
4.0
10.0
8.0
10.0
8.0
16.0
10.0
2.0
11.0
8.0
34.0
4.0
4.0
6.0
6.0
10.0
8.0
2.0
6.0
27.0
8.0
9.0
2.0
8.0
6.0
9.0
10.0
19.0
33.0
7.0
7.0
31.0
5.0
6.0
11.0
15.0
10.0
8.0
13.0
2.0
8.0
8.0
28.0
19.0
10.0
2.0
11.0
8.0
10.0
6.0
10.0
8.0
9.0
9.0
11.0
10.0
6.0
6.0
4.0
4.0
17.0
24.0
6.0
7.0
7.0
8.0
10.0
6.0
13.0
6.0
9.0
9.0
6.0
2.0
7.0
4.0
18.0
8.0
6.0
8.0
11.0
10.0
11.0
2.0
33.0
8.0
8.0
11.0
8.0
8.0
8.0
9.0
17.0
11.0
8.0
10.0
18.0
7.0
8.0
32.0
18.0
2.0
8.0
10.0
8.0
8.0
8.0
11.0
10.0
13.0
2.0
6.0
8.0
2.0
6.0
9.0
4.0
12.0
2.0
6.0
6.0
13.0
10.0
10.0
6.0
10.0
7.0
8.0
6.0
8.0
13.0
6.0
9.0
8.0
6.0
9.0
15.0
8.0
10.0
25.0
11.0
6.0
4.0
6.0
4.0
2.0
2.0
8.0
8.0
18.0
6.0
25.0
2.0
6.0
2.0
10.0
11.0
2.0
8.0
8.0
8.0
6.0
13.0
11.0
8.0
8.0
4.0
8.0
11.0
18.0
2.0
10.0
10.0
8.0
6.0
8.0
9.0
12.0
10.0
20.0
10.0
10.0
6.0
13.0
8.0
29.0
6.0
7.0
8.0
8.0
13.0
13.0
10.0
15.0
10.0
8.0
8.0
6.0
4.0
8.0
10.0
6.0
2.0
2.0
12.0
17.0
8.0
8.0
8.0
8.0
10.0
15.0
11.0
30.0
8.0
4.0
6.0
24.0
2.0
8.0
32.0
28.0
19.0
10.0
7.0
8.0
8.0
8.0
6.0
31.0
34.0
8.0
10.0
6.0
2.0
10.0
2.0
20.0
42.0
11.0
2.0
8.0
20.0
8.0
8.0
6.0
8.0
11.0
10.0
6.0
4.0
10.0
8.0
