out
13.0
29.0
10.0
4.0
2.0
8.0
21.0
16.0
10.0
26.0
12.0
6.0
13.0
17.0
24.0
10.0
73.0
8.0
17.0
37.0
17.0
12.0
19.0
12.0
6.0
43.0
12.0
18.0
14.0
18.0
10.0
14.0
8.0
68.0
18.0
12.0
6.0
13.0
18.0
13.0
12.0
18.0
12.0
19.0
12.0
11.0
20.0
18.0
2.0
2.0
20.0
2.0
11.0
15.0
15.0
8.0
12.0
18.0
16.0
62.0
24.0
12.0
11.0
10.0
14.0
15.0
22.0
21.0
8.0
20.0
25.0
12.0
2.0
6.0
16.0
12.0
4.0
12.0
14.0
14.0
10.0
14.0
19.0
77.0
8.0
6.0
4.0
24.0
8.0
14.0
78.0
10.0
11.0
11.0
27.0
14.0
10.0
10.0
6.0
17.0
14.0
62.0
16.0
10.0
13.0
13.0
42.0
13.0
17.0
58.0
35.0
2.0
48.0
7.0
4.0
12.0
23.0
10.0
15.0
10.0
6.0
6.0
10.0
28.0
4.0
12.0
20.0
10.0
6.0
6.0
15.0
36.0
81.0
10.0
11.0
9.0
12.0
77.0
13.0
12.0
6.0
5.0
13.0
14.0
16.0
10.0
6.0
16.0
15.0
21.0
8.0
11.0
25.0
17.0
15.0
31.0
6.0
10.0
12.0
15.0
13.0
11.0
13.0
10.0
8.0
10.0
8.0
18.0
19.0
8.0
12.0
4.0
7.0
8.0
13.0
7.0
28.0
6.0
2.0
14.0
8.0
22.0
8.0
10.0
13.0
21.0
11.0
20.0
12.0
9.0
10.0
4.0
12.0
8.0
12.0
2.0
15.0
8.0
10.0
14.0
8.0
14.0
12.0
8.0
6.0
14.0
8.0
21.0
18.0
8.0
2.0
19.0
12.0
8.0
35.0
17.0
26.0
15.0
52.0
76.0
12.0
60.0
30.0
15.0
12.0
8.0
8.0
46.0
10.0
7.0
37.0
6.0
4.0
10.0
12.0
22.0
17.0
19.0
11.0
13.0
65.0
19.0
25.0
28.0
11.0
14.0
8.0
26.0
33.0
11.0
54.0
15.0
77.0
9.0
27.0
13.0
11.0
12.0
11.0
8.0
8.0
11.0
2.0
18.0
11.0
11.0
11.0
16.0
14.0
10.0
10.0
10.0
28.0
31.0
35.0
12.0
21.0
48.0
12.0
10.0
12.0
2.0
16.0
10.0
15.0
8.0
8.0
12.0
13.0
10.0
12.0
7.0
5.0
12.0
17.0
18.0
15.0
11.0
8.0
2.0
4.0
10.0
14.0
17.0
11.0
22.0
13.0
10.0
10.0
8.0
8.0
16.0
22.0
10.0
14.0
18.0
7.0
12.0
20.0
21.0
20.0
30.0
4.0
9.0
8.0
8.0
2.0
10.0
27.0
12.0
22.0
31.0
6.0
17.0
9.0
12.0
6.0
10.0
8.0
15.0
61.0
6.0
8.0
21.0
6.0
14.0
6.0
4.0
40.0
13.0
15.0
13.0
13.0
10.0
17.0
26.0
12.0
5.0
10.0
17.0
16.0
10.0
7.0
2.0
12.0
13.0
13.0
12.0
17.0
76.0
15.0
10.0
14.0
17.0
14.0
13.0
12.0
16.0
7.0
