out
30.0
8.0
2.0
10.0
8.0
2.0
16.0
20.0
8.0
8.0
6.0
8.0
8.0
11.0
6.0
7.0
9.0
2.0
12.0
2.0
6.0
21.0
6.0
2.0
11.0
8.0
11.0
21.0
10.0
10.0
8.0
6.0
2.0
2.0
19.0
6.0
4.0
6.0
15.0
8.0
2.0
2.0
5.0
2.0
17.0
8.0
7.0
10.0
6.0
4.0
2.0
9.0
2.0
17.0
6.0
6.0
2.0
5.0
4.0
4.0
8.0
10.0
18.0
8.0
6.0
9.0
7.0
4.0
2.0
27.0
2.0
11.0
8.0
4.0
8.0
11.0
8.0
4.0
10.0
6.0
4.0
6.0
17.0
6.0
8.0
9.0
8.0
8.0
12.0
9.0
6.0
8.0
2.0
13.0
11.0
2.0
7.0
8.0
8.0
9.0
2.0
6.0
4.0
6.0
11.0
2.0
11.0
2.0
8.0
13.0
23.0
6.0
6.0
8.0
7.0
8.0
6.0
6.0
4.0
19.0
11.0
4.0
8.0
5.0
9.0
8.0
10.0
11.0
4.0
24.0
6.0
8.0
8.0
8.0
8.0
6.0
8.0
24.0
13.0
2.0
8.0
4.0
2.0
2.0
6.0
8.0
6.0
8.0
6.0
4.0
6.0
6.0
2.0
5.0
6.0
8.0
6.0
6.0
8.0
2.0
18.0
8.0
32.0
8.0
8.0
20.0
8.0
4.0
6.0
11.0
6.0
2.0
6.0
6.0
12.0
2.0
8.0
8.0
13.0
6.0
10.0
8.0
9.0
13.0
8.0
6.0
4.0
2.0
2.0
7.0
6.0
48.0
6.0
8.0
2.0
29.0
4.0
2.0
8.0
2.0
10.0
16.0
32.0
9.0
6.0
2.0
6.0
2.0
8.0
2.0
4.0
8.0
8.0
6.0
4.0
6.0
11.0
6.0
8.0
11.0
2.0
20.0
4.0
9.0
9.0
4.0
13.0
8.0
2.0
6.0
4.0
6.0
9.0
6.0
8.0
2.0
9.0
8.0
4.0
6.0
8.0
18.0
4.0
30.0
8.0
8.0
6.0
6.0
6.0
8.0
8.0
5.0
6.0
61.0
10.0
4.0
4.0
8.0
2.0
6.0
5.0
6.0
7.0
8.0
9.0
20.0
11.0
7.0
18.0
6.0
2.0
11.0
8.0
8.0
6.0
8.0
4.0
8.0
6.0
2.0
8.0
6.0
8.0
6.0
26.0
14.0
7.0
2.0
2.0
9.0
6.0
2.0
6.0
8.0
4.0
17.0
10.0
8.0
36.0
8.0
13.0
6.0
6.0
8.0
43.0
6.0
2.0
2.0
4.0
6.0
7.0
2.0
8.0
9.0
8.0
8.0
6.0
17.0
7.0
7.0
24.0
6.0
8.0
10.0
8.0
26.0
5.0
2.0
8.0
7.0
2.0
6.0
11.0
33.0
4.0
2.0
4.0
9.0
6.0
18.0
9.0
6.0
2.0
8.0
8.0
8.0
6.0
4.0
16.0
4.0
8.0
16.0
8.0
4.0
6.0
4.0
6.0
9.0
8.0
4.0
6.0
11.0
7.0
8.0
10.0
8.0
9.0
8.0
6.0
6.0
2.0
10.0
10.0
2.0
8.0
2.0
18.0
8.0
8.0
8.0
37.0
4.0
6.0
8.0
8.0
2.0
6.0
2.0
6.0
8.0
16.0
16.0
7.0
7.0
8.0
2.0
8.0
8.0
29.0
5.0
9.0
2.0
8.0
4.0
8.0
6.0
8.0
9.0
4.0
30.0
10.0
2.0
6.0
5.0
23.0
10.0
6.0
4.0
6.0
11.0
6.0
10.0
2.0
9.0
23.0
8.0
8.0
9.0
11.0
8.0
22.0
8.0
10.0
11.0
11.0
2.0
10.0
2.0
6.0
13.0
2.0
4.0
18.0
9.0
11.0
4.0
12.0
9.0
6.0
8.0
8.0
6.0
12.0
8.0
6.0
6.0
18.0
27.0
20.0
8.0
8.0
6.0
4.0
7.0
4.0
6.0
8.0
9.0
8.0
6.0
8.0
6.0
2.0
10.0
13.0
2.0
10.0
2.0
8.0
10.0
8.0
7.0
8.0
11.0
8.0
8.0
6.0
5.0
8.0
4.0
6.0
8.0
2.0
7.0
6.0
15.0
11.0
9.0
6.0
6.0
26.0
11.0
6.0
11.0
8.0
6.0
9.0
2.0
8.0
6.0
6.0
8.0
37.0
2.0
10.0
5.0
6.0
8.0
4.0
6.0
7.0
6.0
9.0
6.0
9.0
8.0
6.0
2.0
22.0
6.0
8.0
4.0
8.0
6.0
11.0
23.0
10.0
9.0
8.0
7.0
9.0
7.0
23.0
4.0
17.0
6.0
6.0
8.0
8.0
6.0
2.0
11.0
2.0
2.0
7.0
4.0
2.0
2.0
6.0
6.0
9.0
6.0
2.0
2.0
2.0
8.0
6.0
8.0
8.0
12.0
10.0
6.0
18.0
18.0
9.0
31.0
4.0
12.0
8.0
43.0
2.0
6.0
8.0
19.0
4.0
6.0
8.0
6.0
2.0
4.0
8.0
6.0
9.0
8.0
6.0
6.0
6.0
4.0
9.0
7.0
4.0
7.0
20.0
9.0
22.0
10.0
8.0
8.0
17.0
2.0
4.0
8.0
24.0
6.0
11.0
8.0
8.0
18.0
4.0
2.0
12.0
6.0
4.0
22.0
8.0
5.0
6.0
5.0
10.0
5.0
6.0
8.0
8.0
11.0
8.0
2.0
17.0
8.0
6.0
8.0
14.0
4.0
11.0
6.0
6.0
2.0
8.0
21.0
7.0
21.0
4.0
6.0
13.0
8.0
2.0
2.0
6.0
6.0
9.0
6.0
4.0
8.0
2.0
16.0
6.0
6.0
6.0
11.0
8.0
4.0
6.0
6.0
8.0
9.0
7.0
8.0
6.0
2.0
8.0
7.0
19.0
8.0
4.0
21.0
19.0
2.0
18.0
20.0
5.0
2.0
8.0
6.0
6.0
4.0
2.0
8.0
8.0
6.0
4.0
4.0
8.0
2.0
2.0
8.0
5.0
6.0
10.0
7.0
2.0
6.0
13.0
11.0
10.0
6.0
6.0
9.0
20.0
2.0
6.0
8.0
11.0
6.0
8.0
9.0
9.0
2.0
8.0
6.0
6.0
8.0
4.0
8.0
27.0
6.0
14.0
7.0
8.0
6.0
8.0
8.0
9.0
4.0
2.0
8.0
6.0
10.0
9.0
22.0
4.0
4.0
6.0
6.0
8.0
8.0
8.0
2.0
6.0
6.0
9.0
6.0
4.0
6.0
10.0
8.0
13.0
8.0
27.0
4.0
6.0
2.0
9.0
6.0
8.0
6.0
8.0
9.0
7.0
6.0
2.0
8.0
8.0
6.0
6.0
6.0
2.0
28.0
8.0
8.0
11.0
2.0
2.0
8.0
2.0
38.0
9.0
5.0
9.0
6.0
7.0
8.0
6.0
10.0
8.0
2.0
6.0
8.0
7.0
8.0
2.0
7.0
9.0
8.0
6.0
2.0
6.0
2.0
2.0
9.0
17.0
4.0
8.0
8.0
6.0
8.0
7.0
2.0
9.0
5.0
8.0
16.0
19.0
6.0
11.0
8.0
6.0
4.0
2.0
8.0
6.0
11.0
2.0
11.0
2.0
13.0
2.0
10.0
14.0
4.0
2.0
8.0
6.0
10.0
4.0
16.0
8.0
2.0
18.0
7.0
31.0
6.0
6.0
6.0
8.0
6.0
5.0
2.0
8.0
12.0
8.0
4.0
14.0
8.0
6.0
6.0
8.0
4.0
9.0
5.0
28.0
8.0
6.0
11.0
6.0
2.0
11.0
14.0
8.0
4.0
6.0
5.0
6.0
2.0
33.0
2.0
31.0
8.0
11.0
10.0
8.0
6.0
6.0
8.0
7.0
8.0
32.0
6.0
8.0
9.0
13.0
4.0
2.0
4.0
11.0
6.0
15.0
6.0
9.0
8.0
4.0
8.0
6.0
11.0
11.0
16.0
6.0
8.0
11.0
6.0
2.0
6.0
8.0
24.0
8.0
5.0
2.0
8.0
13.0
6.0
2.0
10.0
11.0
8.0
2.0
11.0
8.0
8.0
13.0
8.0
11.0
9.0
11.0
8.0
11.0
2.0
10.0
6.0
6.0
6.0
6.0
11.0
8.0
5.0
7.0
7.0
6.0
6.0
16.0
8.0
6.0
8.0
6.0
4.0
6.0
2.0
7.0
6.0
6.0
4.0
11.0
10.0
8.0
8.0
10.0
2.0
6.0
4.0
2.0
4.0
4.0
2.0
7.0
7.0
4.0
2.0
8.0
2.0
7.0
8.0
6.0
11.0
