azi,l
0.7578817112263666,0.09831180886696299
0.7610264486173473,0.0980418792333951
0.764171186008328,0.09776875364011206
0.7673159233993089,0.09749244862686124
0.7704606607902895,0.09721298099135617
0.7736053981812704,0.09693036779147449
0.7767501355722511,0.09664462634805088
0.7798948729632319,0.09635577424654544
0.7830396103542127,0.09606382933988357
0.7861843477451935,0.09576880975100896
0.7893290851361742,0.09547073387528236
0.7924738225271549,0.0951696203833023
0.7956185599181358,0.0948654882237532
0.7987632973091164,0.0945583566262636
0.8019080347000973,0.09424824510437829
0.8050527720910781,0.09393517345849484
0.8081975094820589,0.09361916177944771
0.8113422468730396,0.09330023045160273
0.8144869842640204,0.09297840015608097
0.8176317216550012,0.09265369187473789
0.8207764590459818,0.09232612689362732
0.8239211964369627,0.0919957268066136
0.8270659338279435,0.09166251351968727
0.8302106712189243,0.09132650925472852
0.833355408609905,0.09098773655374862
0.8365001460008858,0.09064621828353346
0.8396448833918666,0.09030197763975562
0.8427896207828474,0.0899550381518636
0.8459343581738281,0.08960542368779814
0.8490790955648089,0.08925315845920692
0.8522238329557896,0.08889826702631266
0.8553685703467704,0.08854077430346796
0.8585133077377513,0.08818070556454953
0.8616580451287319,0.0878180864487945
0.8648027825197128,0.08745294296671532
0.8679475199106935,0.08708530150619742
0.8710922573016744,0.08671518883876411
0.874236994692655,0.08634263212633302
0.8773817320836359,0.08596765892796113
0.8805264694746167,0.08559029720658871
0.8836712068655973,0.08521057533689716
0.8868159442565782,0.08482852211231433
0.8899606816475589,0.0844441667530556
0.8931054190385398,0.08405753891422801
0.8962501564295204,0.08366866869401034
0.8993948938205013,0.0832775866426358
0.9025396312114821,0.08288432377089548
0.9056843686024629,0.08248891155981501
0.9088291059934436,0.08209138197001675
0.9119738433844243,0.08169176745176746
0.9151185807754051,0.0812901009551757
0.9182633181663858,0.08088641594092784
0.9214080555573667,0.08048074639123712
0.9245527929483474,0.08007312682131153
0.9276975303393282,0.07966359229102234
0.930842267730309,0.07925217841728271
0.9339870051212898,0.07883892138669815
0.9371317425122705,0.07842385796842789
0.9402764799032512,0.07800702552807086
0.9434212172942321,0.07758846204142072
0.9465659546852128,0.07716820610915213
0.9497106920761936,0.07674629697172906
0.9528554294671744,0.07632277452504005
0.9560001668581553,0.07589767933637454
0.9591449042491359,0.0754710526612309
0.9622896416401168,0.07504293646043969
0.9654343790310975,0.07461337341801258
0.9685791164220784,0.07418240695947723
0.971723853813059,0.07375008127126395
0.9748685912040398,0.07331644131996834
0.9780133285950205,0.07288153287325566
0.9811580659860013,0.07244540252056558
0.9843028033769822,0.07200809769525193
0.9874475407679628,0.07156966669671803
0.9905922781589437,0.0711301587143712
0.9937370155499244,0.07068962385108718
0.9968817529409053,0.07024811314843768
1.000026490331886,0.06980567861254702
1.0031712277228666,0.06936237324028219
1.0063159651138476,0.06891825104713865
1.0094607025048283,0.06847336709525814
1.0126054398958093,0.06802777752276368
1.01575017728679,0.06758153957408179
1.0188949146777706,0.06713471163102122
1.0220396520687516,0.06668735324461594
1.0251843894597323,0.0662395251686251
1.028329126850713,0.06579128939352102
1.0314738642416938,0.06534270918132214
1.0346186016326746,0.06489384910230078
1.0377633390236554,0.06444477507170165
1.0409080764146361,0.06399555438821877
1.0440528138056169,0.0635462557734746
1.0471975511965976,0.0630969494121918
1.0503422885875784,0.06264770699386045
1.0534870259785591,0.06219860175506167
1.0566317633695401,0.061749708523526244
1.0597765007605207,0.06130110376255876
1.0629212381515016,0.06085286561657731
1.0660659755424824,0.06040507395814583
1.0692107129334631,0.059957810435679465
1.072355450324444,0.059511158522082705
1.0755001877154247,0.05906520356421402
1.0786449251064054,0.058620032833649104
1.0817896624973862,0.05817573557780208
1.084934399888367,0.0577324030717227
1.0880791372793477,0.05729012867100801
1.0912238746703287,0.056849007864897175
1.0943686120613092,0.0564091383297318
1.0975133494522902,0.055970619983349575
1.100658086843271,0.05553355503844617
1.1038028242342517,0.055098048057434075
1.1069475616252324,0.05466420600577622
1.110092299016213,0.05423213830608783
1.113237036407194,0.05380195689055257
1.1163817737981747,0.053373776253705915
1.1195265111891552,0.05294771350281455
1.1226712485801362,0.052523888408081296
1.125815985971117,0.05210242345009813
1.1289607233620977,0.05168344386593286
1.1321054607530785,0.051267077692407
1.1352501981440593,0.05085345580627643
1.13839493553504,0.05044271196163395
1.141539672926021,0.05003498282259469
1.1446844103170015,0.04963040799257484
1.1478291477079825,0.04922913003794739
1.150973885098963,0.04883129450596588
1.154118622489944,0.04843704993656471
1.1572633598809245,0.04804654786828728
1.1604080972719055,0.047659942834401545
1.163552834662886,0.04727739235260314
1.166697572053867,0.04689905690391249
1.1698423094448478,0.04652509990236227
1.1729870468358286,0.046155687653581544
1.1761317842268093,0.04579098930094521
1.17927652161779,0.04543117675902114
1.1824212590087708,0.0450764246335789
1.1855659963997516,0.044726910126154325
1.1887107337907323,0.044382812922935604
1.1918554711817133,0.04404431506801111
1.1950002085726938,0.04371160081678952
1.1981449459636748,0.04338485647231449
1.2012896833546556,0.0430642702019786
1.2044344207456363,0.042750031832678656
1.2075791581366173,0.0424423326263978
1.2107238955275978,0.04214136503278348
1.2138686329185788,0.04184732241969586
1.2170133703095596,0.041560398781511826
1.2201581077005403,0.04128078842388316
1.223302845091521,0.0410086856248031
1.2264475824825019,0.04074428427366501
1.2295923198734824,0.04048777748744446
1.2327370572644634,0.04023935720383815
1.2358817946554441,0.03999921375325763
1.239026532046425,0.03976753541183764
1.2421712694374056,0.03954450793375332
1.2453160068283866,0.03933031406664948
1.2484607442193671,0.039125133052643875
1.251605481610348,0.03892914011527469
1.2547502190013287,0.03874250593686417
1.2578949563923096,0.03856539612729944
1.2610396937832902,0.038397970688937466
1.2641844311742712,0.038240383481269395
1.267329168565252,0.03809278168642113
1.2704739059562327,0.03795530528342791
1.2736186433472134,0.037828086531194176
1.2767633807381942,0.03771124946741748
1.279908118129175,0.03760490942584829
1.283052855520156,0.03750917257743529
1.2861975929111364,0.03742413549738967
1.2893423303021174,0.03734988476555899
1.292487067693098,0.03728649659982165
1.295631805084079,0.037234036530823
1.2987765424750595,0.037192559115805324
1.3019212798660404,0.037162107700759374
1.305066017257021,0.03714271422676781
1.308210754648002,0.03713439908924791
1.3113554920389825,0.03713717104518625
1.3145002294299635,0.03715102717445866
1.3176449668209442,0.037175952892671726
1.320789704211925,0.03721192201710492
1.3239344416029057,0.0372588968831383
1.3270791789938865,0.03731682851225553
1.3302239163848673,0.03738565682741184
1.3333686537758482,0.03746531091633637
1.3365133911668288,0.0375557093367683
1.3396581285578097,0.0376567604630644
1.3428028659487905,0.03776836287038196
1.3459476033397713,0.03789040575013488
1.3490923407307518,0.03802276935781594
1.3522370781217328,0.038165325483517934
1.3553818155127133,0.03831793794477789
1.3585265529036943,0.0384804630952552
1.361671290294675,0.03865275034802974
1.364816027685656,0.038834642705429766
1.3679607650766366,0.039025977294090484
1.3711055024676173,0.039226585901201504
1.374250239858598,0.039436295508016736
1.3773949772495788,0.039654928816987685
1.3805397146405596,0.039882304769617814
1.3836844520315406,0.04011823905353082
1.386829189422521,0.04036254459423524
1.389973926813502,0.04061503203134466
1.3931186642044828,0.040875510175689356
1.3962634015954636,0.04114378644779369
1.3994081389864443,0.041419667295448104
1.402552876377425,0.04170295858809577
1.4056976137684059,0.041993465989900385
1.4088423511593868,0.042290995310614296
1.4119870885503674,0.04259535283088179
1.4151318259413483,0.04290634560663594
1.4182765633323289,0.04322378175014131
1.4214213007233099,0.04354747068723737
1.4245660381142904,0.04387722339388829
1.4277107755052714,0.04421285261097367
1.4308555128962521,0.044554173037310095
1.4340002502872329,0.04490100150408824
1.4371449876782134,0.04525315712878558
1.4402897250691944,0.04561046145287244
1.443434462460175,0.04597273855980247
1.4465791998511561,0.04633981517818492
1.4497239372421367,0.0467115207703537
1.4528686746331174,0.04708768760399024
1.456013412024098,0.0474681508136221
1.459158149415079,0.04785274844698175
1.4623028868060597,0.04824132150159813
1.4654476241970407,0.04863371394996489
1.4685923615880212,0.049029772755599554
1.471737098979002,0.049429347879216046
1.474881836369983,0.04983229227825545
1.4780265737609637,0.05023846189787427
1.4811713111519442,0.05064771565589685
1.4843160485429252,0.051059915421684345
1.487460785933906,0.05147492599017092
1.490605523324887,0.05189261505013359
1.4937502607158675,0.052312853149808845
1.4968949981068482,0.052735513657412546
1.5000397354978288,0.053160472719899654
1.50318447288881,0.05358760921743125
1.5063292102797905,0.05401680471748381
1.5094739476707715,0.05444794342557547
1.512618685061752,0.05488091213473417
1.5157634224527332,0.05531560017405378
1.5189081598437137,0.05575189935625597
1.5220528972346945,0.05618970392417152
1.525197634625675,0.056628910496804075
1.528342372016656,0.05706941801582392
1.5314871094076368,0.05751112769072994
1.5346318467986177,0.05795394294572206
1.5377765841895983,0.058397769364867576
1.540921321580579,0.05884251463952772
1.54406605897156,0.05928808851485896
1.5472107963625408,0.05973440273805094
1.5503555337535213,0.06018137100626765
1.5535002711445023,0.06062890891556422
1.556645008535483,0.06107693391179701
1.5597897459264638,0.06152536524023423
1.5629344833174446,0.06197412389828381
1.5660792207084253,0.062423132588010626
1.5692239580994058,0.06287231566963784
1.572368695490387,0.06332159911628399
1.5755134328813676,0.06377091047050329
1.5786581702723483,0.06422017880028365
1.5818029076633289,0.06466933465768028
1.5849476450543099,0.06511831003746474
1.5880923824452906,0.06556703833748079
1.5912371198362716,0.06601545431982761
1.5943818572272521,0.06646349407282393
1.5975265946182329,0.06691109497470134
1.6006713320092139,0.06735819565770673
1.6038160694001946,0.06780473597369278
1.6069608067911751,0.0682506569601077
1.6101055441821561,0.06869590080792343
1.6132502815731369,0.06914041082982508
1.6163950189641179,0.06958413142923836
1.6195397563550986,0.0700270080708674
1.6226844937460791,0.070468987252208
1.6258292311370601,0.07091001647502505
1.6289739685280409,0.07135004421881964
1.6321187059190219,0.07178901991443636
1.6352634433100024,0.07222689391887925
1.6384081807009832,0.07266361749060382
1.6415529180919637,0.07309914276614174
1.6446976554829449,0.07353342273696511
1.6478423928739254,0.07396641122713263
1.6509871302649064,0.0743980628721263
1.654131867655887,0.0748283330979149
1.6572766050468677,0.07525717810097576
1.6604213424378487,0.07568455482877612
1.6635660798288294,0.07611042096129825
1.66671081721981,0.07653473489253095
1.669855554610791,0.07695745571320398
1.6730002920017717,0.07737854319359931
1.6761450293927527,0.07779795776783395
1.6792897667837332,0.07821566051702096
1.682434504174714,0.07863161315483305
1.6855792415656947,0.07904577801238474
1.6887239789566757,0.07945811802395902
1.6918687163476562,0.07986859671332923
1.695013453738637,0.08027717818048047
1.6981581911296177,0.08068382708845515
1.7013029285205987,0.08108850865120767
1.7044476659115793,0.08149118862149841
1.7075924033025602,0.0818918332794127
1.7107371406935408,0.08229040942068715
1.713881878084522,0.08268688434652688
1.7170266154755025,0.0830812258528335
1.7201713528664833,0.08347340221994033
1.7233160902574638,0.08386338220309242
1.7264608276484448,0.08425113502292154
1.7296055650394255,0.08463663035638909
1.7327503024304065,0.08501983832777545
1.735895039821387,0.08540072950063007
1.7390397772123678,0.0857792748689862
1.7421845146033488,0.08615544584974984
1.7453292519943295,0.08652921427512901
1.74847398938531,0.08690055238490862
1.751618726776291,0.08726943281960371
1.7547634641672718,0.0876358286132288
1.7579082015582528,0.08799971318691605
1.7610529389492333,0.08836106034216176
1.764197676340214,0.08871984425498358
1.7673424137311946,0.08907603946953628
1.7704871511221758,0.08942962089229464
1.7736318885131563,0.08978056378669823
1.7767766259041373,0.09012884376755559
1.7799213632951179,0.09047443679561736
1.7830661006860986,0.09081731917284139
1.7862108380770796,0.09115746753723082
1.7893555754680603,0.09149485885813956
1.7925003128590409,0.09182947043171401
1.7956450502500219,0.09216127987664069
1.7987897876410026,0.09249026512928975
1.8019345250319836,0.0928164044404602
1.8050792624229641,0.09313967637051253
1.8082239998139449,0.0934600597860443
1.8113687372049259,0.0937775338560169
1.8145134745959066,0.09409207804803511
1.8176582119868872,0.09440367212509619
1.820802949377868,0.09471229614186849
1.8239476867688487,0.09501793044174515
1.8270924241598296,0.09532055565355474
1.8302371615508102,0.09562015268855048
1.8333818989417912,0.09591670273744898
1.8365266363327717,0.096210187267527
1.8396713737237524,0.09650058802004176
1.8428161111147334,0.09678788700739907
1.8459608485057142,0.09707206651059584
1.8491055858966947,0.09735310907685872
1.8522503232876757,0.09763099751721081
1.8553950606786564,0.09790571490401317
1.8585397980696374,0.09817724456878979
1.861684535460618,0.09844557010032054
1.8648292728515987,0.09871067534199936
1.8679740102425797,0.09897254439037324
1.8711187476335605,0.09923116159280866
1.874263485024541,0.09948651154574784
1.877408222415522,0.0997385790928493
1.8805529598065025,0.09998734932335285
1.8836976971974837,0.10023280756997364
1.8868424345884642,0.10047493940783642
1.889987171979445,0.1007137306523774
1.8931319093704255,0.10094916735807907
1.8962766467614065,0.10118123581683905
1.8994213841523873,0.10140992255670582
1.9025661215433682,0.10163521434021588
1.9057108589343488,0.1018570981632971
1.9088555963253295,0.10207556125384265
1.9120003337163105,0.10229059107059439
1.9151450711072913,0.10250217530178522
1.9182898084982718,0.10271030186404556
1.9214345458892528,0.1029149589010702
1.9245792832802335,0.10311613478308167
1.9277240206712145,0.10331381810499995
1.930868758062195,0.10350799768602964
1.9340134954531758,0.10369866256864219
1.9371582328441568,0.10388580201716623
1.9403029702351375,0.10406940551731392
1.943447707626118,0.1042494627752348
1.946592445017099,0.10442596371645985
1.9497371824080796,0.10459889848533198
1.9528819197990606,0.10476825744396784
1.956026657190041,0.10493403117180569
1.959171394581022,0.10509621046455894
1.9623161319720026,0.10525478633364418
1.9654608693629834,0.10540975000553238
1.9686056067539643,0.10556109292110682
1.971750344144945,0.10570880673492038
1.9748950815359256,0.10585288331459494
1.9780398189269066,0.1059933147403711
1.9811845563178874,0.10613009330445529
1.9843292937088683,0.10626321151045011
1.9874740310998489,0.10639266207280071
1.9906187684908296,0.10651843791648279
1.9937635058818106,0.10664053217629617
1.9969082432727914,0.1067589381966173
2.000052980663772,0.10687364953070032
2.0031977180547527,0.10698465994056837
2.006342455445733,0.10709196339619721
2.0094871928367146,0.10719555407560351
2.012631930227695,0.10729542636407684
2.015776667618676,0.10739157485411614
2.0189214050096567,0.10748399434485155
2.022066142400637,0.10757267984178022
2.0252108797916186,0.10765762655670771
2.028355617182599,0.10773882990704407
2.03150035457358,0.1078162855158509
2.0346450919645607,0.10788998921147502
2.037789829355541,0.10795993702714043
2.040934566746522,0.10802612520113235
2.044079304137503,0.10808855017602627
2.0472240415284837,0.10814720859888713
2.0503687789194647,0.10820209732092512
2.053513516310445,0.10825321339738117
2.056658253701426,0.10830055408733805
2.0598029910924067,0.10834411685323586
2.0629477284833877,0.10838389936144552
2.0660924658743687,0.10841989948140593
2.069237203265349,0.10845211528608172
2.0723819406563297,0.1084805450512646
2.0755266780473107,0.10850518725613631
2.0786714154382913,0.10852604058259441
2.0818161528292722,0.10854310391550331
2.0849608902202528,0.10855637634266668
2.0881056276112337,0.10856585715455401
2.0912503650022143,0.10857154584437895
2.0943951023931953,0.10857344210807122
2.0975398397841762,0.10857154584434622
2.1006845771751568,0.10856585715453765
2.1038293145661373,0.10855637634264213
2.1069740519571183,0.10854310391553602
2.1101187893480993,0.10852604058256984
2.1132635267390802,0.10850518725610356
2.116408264130061,0.10848054505129735
2.1195530015210413,0.10845211528604076
2.1226977389120223,0.10841989948141412
2.1258424763030033,0.10838389936142093
2.128987213693984,0.10834411685325228
2.132131951084965,0.10830055408732162
2.1352766884759453,0.10825321339743038
2.1384214258669263,0.10820209732097437
2.141566163257907,0.10814720859887893
2.144710900648888,0.10808855017602627
2.1478556380398683,0.10802612520118991
2.1510003754308493,0.10795993702715688
2.15414511282183,0.10788998921146678
2.157289850212811,0.1078162855158756
2.1604345876037914,0.10773882990704407
2.1635793249947723,0.10765762655669121
2.1667240623857533,0.10757267984179673
2.169868799776734,0.10748399434481022
2.1730135371677144,0.10739157485412441
2.1761582745586954,0.10729542636410166
2.1793030119496763,0.10719555407559522
2.1824477493406573,0.10709196339619721
2.185592486731638,0.10698465994056837
2.1887372241226184,0.10687364953072524
2.1918819615135994,0.10675893819662562
2.1950266989045804,0.10664053217634616
2.198171436295561,0.10651843791646612
2.201316173686542,0.10639266207277567
2.2044609110775224,0.10626321151044173
2.2076056484685034,0.1061300933044804
2.210750385859484,0.10599331474038787
2.213895123250465,0.10585288331457816
2.2170398606414454,0.10570880673488678
2.220184598032426,0.10556109292108999
2.223329335423407,0.10540975000552393
2.226474072814388,0.10525478633359356
2.2296188102053685,0.10509621046453359
2.2327635475963494,0.1049340311717803
2.23590828498733,0.10476825744401021
2.2390530223783105,0.10459889848529802
2.242197759769292,0.10442596371644283
2.2453424971602725,0.10424946277525184
2.2484872345512534,0.10406940551732245
2.251631971942234,0.10388580201718332
2.254776709333215,0.10369866256864219
2.2579214467241955,0.10350799768608972
2.261066184115176,0.10331381810497416
2.264210921506157,0.10311613478308167
2.267355658897138,0.10291495890107884
2.2705003962881185,0.10271030186405421
2.273645133679099,0.10250217530183721
2.27678987107008,0.10229059107061177
2.2799346084610614,0.10207556125380784
2.283079345852042,0.10185709816326222
2.2862240832430225,0.10163521434018966
2.289368820634003,0.1014099225566883
2.2925135580249845,0.10118123581686536
2.295658295415965,0.10094916735807907
2.2988030328069455,0.10071373065240385
2.301947770197926,0.10047493940787178
2.305092507588907,0.10023280757001796
2.308237244979888,0.0999873493233173
2.3113819823708686,0.09973857909284929
2.314526719761849,0.0994865115457389
2.3176714571528305,0.09923116159283552
2.320816194543811,0.09897254439040915
2.3239609319347916,0.09871067534201734
2.327105669325772,0.09844557010032956
2.3302504067167535,0.09817724456888026
2.333395144107734,0.09790571490398597
2.336539881498715,0.0976309975172108
2.3396846188896956,0.09735310907686785
2.3428293562806766,0.09707206651056839
2.345974093671657,0.09678788700736236
2.349118831062638,0.09650058802001416
2.3522635684536186,0.09621018726754546
2.3554083058445996,0.09591670273743046
2.35855304323558,0.09562015268855051
2.361697780626561,0.09532055565359203
2.3648425180175416,0.09501793044172646
2.3679872554085226,0.09471229614186849
2.371131992799503,0.0944036721251056
2.374276730190484,0.09409207804809175
2.3774214675814647,0.09377753385599796
2.380566204972446,0.0934600597860538
2.3837109423634266,0.09313967637046484
2.386855679754407,0.09281640444044106
2.3900004171453877,0.09249026512927054
2.393145154536369,0.09216127987658286
2.3962898919273496,0.0918294704317527
2.39943462931833,0.09149485885812014
2.402579366709311,0.09115746753724056
2.405724104100292,0.09081731917284139
2.4088688414912727,0.0904744367956468
2.412013578882253,0.09012884376758515
2.4151583162732346,0.08978056378668833
2.418303053664215,0.08942962089227477
2.4214477910551957,0.08907603946949638
2.4245925284461762,0.08871984425496357
2.4277372658371577,0.08836106034214167
2.430882003228138,0.08799971318684538
2.434026740619119,0.08763582861317812
2.4371714780100997,0.08726943281958335
2.4403162154010807,0.08690055238496994
2.443460952792061,0.08652921427510847
2.446605690183042,0.08615544584976016
2.4497504275740227,0.08577927486894477
2.4528951649650037,0.08540072950060926
2.4560399023559842,0.08501983832782768
2.4591846397469648,0.0846366303563681
2.4623293771379458,0.08425113502295317
2.4654741145289267,0.08386338220310299
2.4686188519199073,0.08347340221995098
