out
8.0
4.0
11.0
18.0
17.0
6.0
10.0
8.0
19.0
6.0
24.0
8.0
10.0
8.0
17.0
32.0
6.0
12.0
13.0
8.0
6.0
11.0
4.0
5.0
7.0
8.0
8.0
22.0
2.0
8.0
10.0
6.0
13.0
7.0
11.0
10.0
6.0
6.0
8.0
25.0
2.0
8.0
11.0
10.0
2.0
13.0
11.0
2.0
6.0
8.0
25.0
23.0
9.0
8.0
9.0
18.0
6.0
8.0
4.0
6.0
8.0
6.0
8.0
9.0
11.0
8.0
10.0
9.0
4.0
4.0
26.0
26.0
2.0
8.0
9.0
11.0
6.0
2.0
2.0
10.0
9.0
13.0
12.0
4.0
19.0
24.0
22.0
9.0
8.0
13.0
33.0
7.0
22.0
25.0
7.0
9.0
8.0
2.0
2.0
8.0
12.0
38.0
11.0
9.0
9.0
8.0
9.0
2.0
6.0
8.0
2.0
6.0
8.0
8.0
8.0
4.0
7.0
8.0
8.0
8.0
8.0
4.0
10.0
11.0
35.0
10.0
8.0
6.0
15.0
11.0
10.0
4.0
8.0
9.0
13.0
8.0
8.0
32.0
2.0
6.0
4.0
8.0
11.0
5.0
8.0
5.0
16.0
6.0
19.0
8.0
9.0
8.0
6.0
11.0
2.0
8.0
7.0
8.0
7.0
11.0
9.0
13.0
8.0
7.0
11.0
9.0
2.0
6.0
2.0
12.0
35.0
8.0
12.0
8.0
8.0
2.0
2.0
14.0
4.0
8.0
8.0
7.0
19.0
16.0
13.0
8.0
6.0
6.0
8.0
8.0
8.0
9.0
8.0
14.0
6.0
11.0
10.0
8.0
10.0
11.0
6.0
8.0
9.0
6.0
6.0
8.0
10.0
8.0
29.0
12.0
18.0
16.0
6.0
8.0
10.0
9.0
10.0
11.0
7.0
2.0
10.0
2.0
10.0
16.0
8.0
2.0
37.0
8.0
45.0
9.0
6.0
6.0
25.0
13.0
2.0
6.0
10.0
13.0
10.0
10.0
7.0
2.0
8.0
19.0
2.0
8.0
19.0
8.0
9.0
13.0
2.0
7.0
8.0
8.0
8.0
8.0
10.0
11.0
2.0
2.0
2.0
24.0
8.0
11.0
13.0
50.0
10.0
17.0
6.0
4.0
10.0
8.0
8.0
8.0
8.0
19.0
9.0
10.0
8.0
2.0
8.0
2.0
2.0
21.0
11.0
8.0
8.0
6.0
4.0
6.0
2.0
2.0
7.0
17.0
6.0
4.0
27.0
12.0
5.0
10.0
2.0
9.0
8.0
8.0
8.0
30.0
6.0
8.0
72.0
15.0
8.0
8.0
13.0
8.0
9.0
2.0
21.0
17.0
6.0
18.0
5.0
22.0
10.0
8.0
2.0
8.0
18.0
6.0
9.0
10.0
6.0
5.0
11.0
6.0
10.0
10.0
10.0
9.0
8.0
13.0
10.0
8.0
10.0
7.0
21.0
9.0
6.0
11.0
2.0
24.0
10.0
15.0
6.0
8.0
11.0
8.0
8.0
10.0
8.0
6.0
18.0
24.0
8.0
8.0
8.0
10.0
10.0
26.0
8.0
11.0
6.0
4.0
4.0
9.0
6.0
13.0
11.0
10.0
6.0
4.0
27.0
44.0
10.0
23.0
8.0
8.0
2.0
8.0
8.0
10.0
8.0
11.0
13.0
6.0
10.0
8.0
11.0
19.0
6.0
10.0
9.0
2.0
14.0
32.0
13.0
13.0
9.0
6.0
4.0
9.0
8.0
35.0
10.0
11.0
4.0
9.0
10.0
8.0
6.0
12.0
19.0
9.0
2.0
20.0
13.0
2.0
18.0
10.0
4.0
5.0
6.0
6.0
8.0
2.0
2.0
8.0
10.0
27.0
13.0
13.0
20.0
8.0
8.0
8.0
6.0
12.0
8.0
4.0
13.0
7.0
30.0
8.0
10.0
8.0
16.0
8.0
8.0
18.0
6.0
8.0
7.0
2.0
9.0
10.0
8.0
15.0
10.0
8.0
13.0
16.0
11.0
10.0
10.0
8.0
2.0
8.0
18.0
11.0
11.0
8.0
15.0
8.0
11.0
20.0
13.0
31.0
10.0
22.0
8.0
13.0
8.0
6.0
36.0
14.0
6.0
2.0
8.0
33.0
8.0
11.0
16.0
13.0
11.0
6.0
6.0
8.0
6.0
4.0
8.0
10.0
11.0
10.0
7.0
4.0
15.0
4.0
9.0
8.0
6.0
6.0
9.0
6.0
2.0
8.0
8.0
2.0
9.0
10.0
2.0
4.0
16.0
6.0
10.0
14.0
2.0
10.0
8.0
8.0
6.0
6.0
6.0
2.0
12.0
10.0
8.0
10.0
10.0
6.0
8.0
18.0
8.0
22.0
34.0
11.0
6.0
9.0
11.0
24.0
9.0
11.0
9.0
30.0
8.0
10.0
2.0
4.0
10.0
2.0
9.0
6.0
9.0
18.0
11.0
2.0
8.0
2.0
6.0
6.0
8.0
6.0
22.0
6.0
10.0
9.0
10.0
8.0
8.0
2.0
9.0
9.0
10.0
9.0
8.0
19.0
6.0
8.0
19.0
11.0
27.0
6.0
2.0
6.0
8.0
13.0
8.0
2.0
12.0
11.0
6.0
10.0
6.0
25.0
26.0
6.0
10.0
7.0
6.0
4.0
26.0
6.0
8.0
2.0
11.0
33.0
15.0
10.0
8.0
7.0
10.0
2.0
4.0
14.0
10.0
8.0
10.0
6.0
6.0
14.0
6.0
8.0
11.0
8.0
11.0
13.0
26.0
33.0
2.0
8.0
6.0
13.0
10.0
4.0
13.0
4.0
7.0
8.0
2.0
4.0
9.0
16.0
4.0
2.0
11.0
24.0
10.0
10.0
8.0
59.0
17.0
11.0
2.0
2.0
9.0
11.0
10.0
6.0
2.0
8.0
20.0
8.0
10.0
8.0
8.0
14.0
9.0
4.0
21.0
15.0
10.0
11.0
18.0
9.0
6.0
30.0
60.0
2.0
16.0
8.0
6.0
4.0
6.0
2.0
2.0
4.0
8.0
8.0
11.0
6.0
6.0
30.0
9.0
8.0
8.0
25.0
27.0
9.0
7.0
11.0
8.0
6.0
8.0
8.0
8.0
14.0
11.0
10.0
10.0
7.0
4.0
17.0
4.0
16.0
8.0
8.0
37.0
6.0
8.0
11.0
8.0
27.0
18.0
2.0
10.0
10.0
8.0
26.0
10.0
8.0
8.0
8.0
7.0
10.0
31.0
7.0
8.0
4.0
6.0
8.0
15.0
8.0
10.0
8.0
8.0
23.0
13.0
6.0
10.0
11.0
10.0
17.0
10.0
8.0
27.0
15.0
40.0
10.0
4.0
10.0
8.0
4.0
9.0
8.0
11.0
6.0
17.0
10.0
6.0
12.0
4.0
2.0
8.0
8.0
31.0
30.0
6.0
7.0
8.0
19.0
6.0
10.0
10.0
4.0
8.0
4.0
21.0
2.0
10.0
2.0
18.0
4.0
14.0
8.0
43.0
6.0
10.0
24.0
2.0
10.0
4.0
6.0
2.0
9.0
4.0
10.0
13.0
8.0
2.0
8.0
8.0
10.0
6.0
7.0
6.0
8.0
6.0
11.0
9.0
8.0
6.0
28.0
11.0
28.0
9.0
6.0
33.0
16.0
9.0
8.0
8.0
6.0
9.0
10.0
10.0
2.0
2.0
8.0
9.0
8.0
10.0
2.0
8.0
9.0
2.0
14.0
8.0
4.0
10.0
8.0
8.0
2.0
11.0
2.0
2.0
8.0
8.0
31.0
7.0
22.0
8.0
2.0
2.0
6.0
6.0
8.0
10.0
2.0
2.0
6.0
8.0
15.0
6.0
7.0
6.0
10.0
22.0
9.0
49.0
7.0
11.0
13.0
7.0
9.0
18.0
2.0
12.0
9.0
33.0
26.0
7.0
37.0
14.0
11.0
7.0
8.0
17.0
6.0
28.0
14.0
8.0
9.0
10.0
9.0
9.0
2.0
8.0
33.0
8.0
6.0
11.0
8.0
13.0
6.0
21.0
10.0
22.0
8.0
7.0
4.0
6.0
30.0
12.0
11.0
43.0
8.0
8.0
12.0
30.0
10.0
2.0
8.0
10.0
7.0
8.0
2.0
25.0
5.0
8.0
10.0
11.0
8.0
9.0
6.0
8.0
8.0
6.0
11.0
2.0
9.0
23.0
6.0
6.0
10.0
15.0
2.0
6.0
8.0
9.0
16.0
8.0
10.0
33.0
8.0
10.0
8.0
4.0
8.0
4.0
8.0
8.0
13.0
11.0
8.0
13.0
9.0
6.0
14.0
9.0
13.0
14.0
5.0
