azi,l
0.0,0.08570878149840204
0.03173325912716962,0.08293344597430355
0.06346651825433924,0.08947350417597583
0.09519977738150887,0.10282671054236373
0.1269330365086785,0.10066576044339637
0.15866629563584814,0.1142987343603202
0.19039955476301773,0.11527431457813368
0.22213281389018738,0.12024428520674912
0.253866073017357,0.12351377763885682
0.28559933214452665,0.13267851105771952
0.3173325912716963,0.1362351472946827
0.3490658503988659,0.13544022703413353
0.38079910952603546,0.12877777654527822
0.4125323686532052,0.13914112348990768
0.44426562778037476,0.13514652048144438
0.47599888690754444,0.13417809444391807
0.507732146034714,0.1390137182713659
0.5394654051618837,0.141745671856742
0.5711986642890533,0.13659062746852185
0.6029319234162229,0.13363607668317629
0.6346651825433925,0.13265578792416222
0.6663984416705622,0.13762555554367703
0.6981317007977318,0.13588043200772024
0.7298649599249014,0.1324556192072654
0.7615982190520709,0.1309611446817233
0.7933314781792405,0.1204393731126678
0.8250647373064104,0.11565290344337786
0.8567979964335799,0.11180896910829587
0.8885312555607495,0.11179071921946747
0.9202645146879191,0.10179599594728192
0.9519977738150889,0.0954437338594387
0.9837310329422583,0.08935766744300301
1.015464292069428,0.08513352220748145
1.0471975511965976,0.07922147920703787
1.0789308103237674,0.07203097522064839
1.1106640694509369,0.07392953905392187
1.1423973285781066,0.06609681773266272
1.1741305877052761,0.05859091566899075
1.2058638468324459,0.054902931651023924
1.2375971059596154,0.053381445343170054
1.269330365086785,0.04976294472611396
1.3010636242139548,0.050764791824180054
1.3327968833411243,0.05050643800052628
1.3645301424682938,0.05216897971444544
1.3962634015954636,0.055931314526586645
1.427996660722633,0.05684264169404056
1.4597299198498028,0.0648584166075826
1.4914631789769723,0.06784726892842474
1.5231964381041418,0.07112965176539894
1.5549296972313118,0.07617259472460644
1.586662956358481,0.0838302985098548
1.618396215485651,0.08918526787492642
1.6501294746128208,0.0957470463030579
1.6818627337399903,0.10578205644440021
1.7135959928671598,0.10927298106044171
1.7453292519943295,0.1136826813220487
1.777062511121499,0.11996987645618883
1.8087957702486686,0.11729465112486455
1.8405290293758383,0.12244606444496313
1.8722622885030078,0.128493862195585
1.9039955476301778,0.13576644935117269
1.9357288067573473,0.13489968165481328
1.9674620658845166,0.14270456349993477
1.9991953250116865,0.13814501264056012
2.030928584138856,0.13530230354556297
2.0626618432660258,0.14326360122820214
2.0943951023931953,0.14076565638195412
2.126128361520365,0.1404099865357456
2.1578616206475347,0.14427886461997652
2.1895948797747042,0.1413706350377815
2.2213281389018737,0.1402973620887666
2.2530613980290437,0.13930005916255295
2.284794657156213,0.12951995927012208
2.3165279162833827,0.1337368166093064
2.3482611754105522,0.12926844776492458
2.3799944345377217,0.12658266465358092
2.4117276936648917,0.11331713659230742
2.443460952792061,0.11080865645483637
2.4751942119192307,0.11122691448546607
2.5069274710464007,0.09817056152507063
2.53866073017357,0.09418056370003708
2.5703939893007397,0.08699593980259214
2.6021272484279097,0.08913525755868355
2.633860507555079,0.07859643167438404
2.6655937666822487,0.07317808229582896
2.697327025809418,0.06766983077816434
2.7290602849365877,0.061310394856899646
2.7607935440637577,0.05499784604883053
2.792526803190927,0.05483200629925937
2.8242600623180967,0.050326296549973615
2.855993321445266,0.04861899527914228
2.887726580572436,0.04689477503342492
2.9194598396996057,0.05127207179689919
2.9511930988267756,0.0529216950825667
2.9829263579539447,0.054338808815797564
3.0146596170811146,0.06249850436930904
3.0463928762082837,0.0611523628793504
3.0781261353354537,0.07086296111307024
3.1098593944626236,0.07204703270155302
3.141592653589793,0.07823073363857795
