2.000000000000000000e+05 1.563041532921721072e-02 1.004017725892714270e-02 6.993191514767241150e-03 5.149204225068533362e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+05 1.653967822335602328e-02 1.062552698372557641e-02 7.401771731046465248e-03 5.450652984898624737e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+05 1.736885887700152439e-02 1.115480183400892854e-02 7.770103373445066096e-03 5.721874302618089499e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+05 1.727568268870439960e-02 1.108014875767272291e-02 7.713581074331596170e-03 5.678220004440954864e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+06 1.574574730915064003e-02 1.007687678519554944e-02 7.007674907821696483e-03 5.155029248225851540e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+06 1.287916555906742921e-02 8.226743264829469021e-03 5.715307807848827963e-03 4.201278126660617888e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+06 9.392002501578535639e-03 6.000998465772552047e-03 4.168466622812973081e-03 3.063106696912187149e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+06 6.294140071190923100e-03 4.039969961440365714e-03 2.810130351094558034e-03 2.065469614035100876e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+06 4.386442831118927098e-03 2.840553436447840543e-03 1.980678845038507958e-03 1.456660575781845409e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+06 3.897344721119501421e-03 2.540925297975656603e-03 1.774186454673763345e-03 1.305146290875971397e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+06 4.489691568536853528e-03 2.926259029993194625e-03 2.042382413972253750e-03 1.502400705327745518e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+06 5.562159182518565045e-03 3.613656115863123162e-03 2.520027962012099960e-03 1.853701877912972053e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+06 6.596269257213884830e-03 4.272956463734690902e-03 2.977938168630039906e-03 2.190489876803655613e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+06 7.360447548633507545e-03 4.760212247869930954e-03 3.316968231818006631e-03 2.440078528378424819e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+06 7.909965513165419584e-03 5.115743591321942653e-03 3.566174218925647222e-03 2.624159199369294985e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+06 8.424333997712238342e-03 5.454664916713955307e-03 3.805035598475078537e-03 2.800925251329463000e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+06 9.003100370130063743e-03 5.833925800917889523e-03 4.070502931009841417e-03 2.996506655888001806e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+06 9.557117007522481292e-03 6.185992553845927854e-03 4.312252824841222160e-03 3.172637374704289585e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+06 9.854155192035862765e-03 6.355330743483316759e-03 4.420708191091268432e-03 3.248374881325289711e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+06 9.673137622295296945e-03 6.204266185525222736e-03 4.302909844425622903e-03 3.156782894181320472e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+06 8.967640381968868674e-03 5.717528000875664491e-03 3.954351191121774703e-03 2.897216708388378973e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+06 7.936659105787349788e-03 5.037499371576123139e-03 3.479120292039164595e-03 2.548159075874242580e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+06 6.941592824484181350e-03 4.400459354500205027e-03 3.041916937891232103e-03 2.230500806100545099e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+06 6.310510304341441883e-03 4.011048365910149099e-03 2.781540171710463871e-03 2.044481884660393455e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+06 6.170807491973974088e-03 3.941917146277427314e-03 2.744205539796687812e-03 2.022092056025378420e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+06 6.425327010035622281e-03 4.122840741399782724e-03 2.877769304691240627e-03 2.123590890250992569e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+06 6.858991268950997804e-03 4.410675359332623738e-03 3.080999013770854746e-03 2.273984414901136179e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+06 7.280495552340622567e-03 4.682002864022506532e-03 3.268591132383028529e-03 2.411044716349736248e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+06 7.612496959789624359e-03 4.891144083545478742e-03 3.411261703883586901e-03 2.514566989600465572e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+06 7.890718212273438101e-03 5.066209291096000940e-03 3.531264629935845778e-03 2.602188358469711017e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+06 8.186377181237143238e-03 5.255068573565823201e-03 3.662888385445149751e-03 2.699450131888922032e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+06 8.513557066881621491e-03 5.464576810660219143e-03 3.809660562131757678e-03 2.808155528092465703e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+06 8.789982193648730735e-03 5.637963678534142244e-03 3.929826256085582406e-03 2.896341038801368561e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+06 8.876550661800840236e-03 5.684937960760914552e-03 3.959421493681969731e-03 2.916308834656990926e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+06 8.668148103603161292e-03 5.542969327695268511e-03 3.856275336481764047e-03 2.837648928317507407e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+06 8.179032270467141014e-03 5.229195171534342136e-03 3.635135977200180859e-03 2.672606669680939722e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000000000e+06 7.562806948378958741e-03 4.845885060159363898e-03 3.368864401671154297e-03 2.475755039096960968e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+06 7.039786752968364876e-03 4.530072881614569114e-03 3.152063070442772796e-03 2.316604061137492523e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+06 6.775597385265745044e-03 4.379637214973544634e-03 3.050786213968546216e-03 2.243025776973257054e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+06 6.801132378340932032e-03 4.407933432529680638e-03 3.072664599762414770e-03 2.259942262387368804e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000000e+06 7.024396897031493815e-03 4.553951309003367691e-03 3.174686883721932352e-03 2.335360778262724965e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+06 7.308257059874235205e-03 4.732298794173014911e-03 3.298087292723357600e-03 2.426147101632807231e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.600000000000000000e+06 7.554246621401114296e-03 4.885778236704076821e-03 3.404607864463225428e-03 2.504630092252695811e-03 0.000000000000000000e+00 0.000000000000000000e+00
8.800000000000000000e+06 7.744549662927165297e-03 5.008830440805759655e-03 3.491665644978850409e-03 2.569317432832481009e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+06 7.923453915110064555e-03 5.131020511652860730e-03 3.579463018745804997e-03 2.634858987845273368e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.200000000000000000e+06 8.136180736031383212e-03 5.275888953804767217e-03 3.682037845178021303e-03 2.710646444678751869e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000000e+06 8.371765357018548168e-03 5.427087144597057128e-03 3.784961921352536247e-03 2.784950405127824529e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+06 8.551691110137617929e-03 5.526983188435745376e-03 3.846550627805991017e-03 2.826713946256980553e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000000e+06 8.571323083787775812e-03 5.509039788108356650e-03 3.822212795440525692e-03 2.804149542818112212e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+07 8.368347638756408816e-03 5.343431344149820669e-03 3.696054513325728545e-03 2.707747566991485812e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+07 7.976474561830799656e-03 5.066235151172012938e-03 3.498419249611267427e-03 2.561858529399386498e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+07 7.524266047930130291e-03 4.769348511395331107e-03 3.295388921082127460e-03 2.415573254741477764e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+07 7.169773709227172595e-03 4.553303384126146554e-03 3.154863173772914833e-03 2.317554827621909688e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.080000000000000000e+07 7.014499596598626832e-03 4.474710541555347240e-03 3.111807625923581483e-03 2.291418578826684427e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+07 7.060224723389880476e-03 4.524590886803005370e-03 3.155708536336536939e-03 2.327609203535894317e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000000e+07 7.231386456563070574e-03 4.647331617578165895e-03 3.245464622742729333e-03 2.395054744511476968e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000000e+07 7.434689853002824159e-03 4.781239505326211926e-03 3.338330421397593065e-03 2.462707095752682436e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000000e+07 7.612989063677057244e-03 4.892874139464171296e-03 3.413363922497675024e-03 2.516467898829422446e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.180000000000000000e+07 7.763813803667928698e-03 4.985846977814937034e-03 3.475885482845922705e-03 2.561597111512101729e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+07 7.916291159321088219e-03 5.081935662063925482e-03 3.542452229010406746e-03 2.610782214710488831e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.220000000000000000e+07 8.086594052281169745e-03 5.190602758887727722e-03 3.618926182219483600e-03 2.667757472161997635e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.240000000000000000e+07 8.246592147242307394e-03 5.290535644701110929e-03 3.688515183775715849e-03 2.719031397903848984e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000000e+07 8.329228491034387782e-03 5.336956889138276365e-03 3.718660460608671364e-03 2.739875592521525023e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000000e+07 8.267872850576677562e-03 5.289942498731979928e-03 3.682128127300529716e-03 2.710509337103721942e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+07 8.045681443695551494e-03 5.145181739302352383e-03 3.578137365249057025e-03 2.631484867186070688e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000000e+07 7.721832213156969160e-03 4.945607504949650970e-03 3.438586209641882399e-03 2.527373950688140049e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000000e+07 7.409849514408287270e-03 4.762727214359442109e-03 3.313406457756993412e-03 2.435213279959175942e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000000e+07 7.216526035383370730e-03 4.658194634288220955e-03 3.243949825722751770e-03 2.384922297833185888e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000000e+07 7.185638669685770648e-03 4.652655161140432927e-03 3.242685493050899079e-03 2.384905321350240352e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+07 7.286204673992735872e-03 4.722418395865708197e-03 3.292104752577575035e-03 2.421762795059675694e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.420000000000000000e+07 7.445474939799906836e-03 4.822118003162174753e-03 3.360999111041269426e-03 2.472530291718365303e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.440000000000000000e+07 7.597786257434765815e-03 4.915133847857877138e-03 3.425342967078063953e-03 2.519970319264102851e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.460000000000000000e+07 7.718607915639749510e-03 4.992063761645774804e-03 3.479996161679418509e-03 2.560732002414074174e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.480000000000000000e+07 7.825829709922467459e-03 5.066886319513809987e-03 3.534616131220088588e-03 2.601792460359582827e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+07 7.950155655965084750e-03 5.155332730452219861e-03 3.598119234556208107e-03 2.648874849618598846e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000000e+07 8.097287495057833157e-03 5.252430864324131136e-03 3.664090037321622844e-03 2.696183149288531190e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000000e+07 8.230228944410411876e-03 5.326418208591155931e-03 3.708561119746973164e-03 2.725606069456447313e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000000e+07 8.284330163648686088e-03 5.334101113821380219e-03 3.702513373702501828e-03 2.716584664607683310e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000000e+07 8.206065339267348824e-03 5.248518651706885266e-03 3.631380490960930355e-03 2.660369081393803691e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+07 7.992798706516507368e-03 5.081522081139031900e-03 3.508685257763950911e-03 2.568985022562323296e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000000e+07 7.706635427340910796e-03 4.884652779887970787e-03 3.373353981442726510e-03 2.471901656910087397e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000000e+07 7.446795616308000271e-03 4.724310583022150317e-03 3.270587104168924935e-03 2.401440343691445007e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000000e+07 7.295774658220337272e-03 4.646876146151313579e-03 3.228577873649704066e-03 2.376304976492671535e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.680000000000000000e+07 7.278932934733706346e-03 4.658122412213345706e-03 3.246709006626735585e-03 2.394036981352227773e-03 0.000000000000000000e+00 0.000000000000000000e+00
