9.999999999989388488e-01 9.999999999989370725e-01 9.999999999989352961e-01 9.999999999989324095e-01 9.999999999989295230e-01
1.479652372897056201e-01 1.451408921923516004e-01 1.660207222096692914e-01 1.887640774016409728e-01 1.884537426366916790e-01
9.886641009343105635e-01 9.773594054082346272e-01 9.603316600796453217e-01 9.723023559578446440e-01 9.819554998578107208e-01
2.548693931075995608e-02 1.539568578256410858e-01 2.240540614305467915e-01 1.378268902623762115e-01 1.576652095675410911e-02
