1.000000000000000000e+00 9.999999999999982236e-01 9.999999999999973355e-01 9.999999999999955591e-01 9.999999999999933387e-01
9.999999987578460647e-01 9.966478160675893427e-01 9.785341669222241689e-01 9.793445311181890878e-01 9.966031029577564482e-01
5.929980791660914970e-08 2.352083725873801642e-03 -6.119263517019267462e-03 -3.513670922182714901e-02 -4.212509251388161374e-02
4.984279571340866451e-05 8.177773798441335951e-02 2.059937833523928230e-01 1.991223268092922882e-01 7.076532876808384886e-02
