3.100000000000000000e+06 6.736931026297201218e-03 6.721375108748043475e-03 6.750370604692837798e-03 6.768082776952595060e-03 6.747453594904903595e-03
3.200000000000000000e+06 6.838880072214815163e-03 6.682044653058547175e-03 6.651596621956268676e-03 6.774499578016402769e-03 6.868941325181804163e-03
3.300000000000000000e+06 6.844495390787099648e-03 6.464973162003426026e-03 6.325299373262590480e-03 6.612037574603984481e-03 6.900716266145111473e-03
3.400000000000000000e+06 6.748386303230106270e-03 6.080566133369061377e-03 5.788626651943880666e-03 6.285960327055825289e-03 6.833917682918939397e-03
3.500000000000000000e+06 6.560263311916296816e-03 5.557025165170697591e-03 5.078587627771709474e-03 5.818987875414613486e-03 6.674592447923629636e-03
3.600000000000000000e+06 6.303539417334444277e-03 4.938380023967087022e-03 4.250130897273128594e-03 5.250013382443899888e-03 6.442817119898972683e-03
3.700000000000000000e+06 6.011567895267083336e-03 4.279646059356982668e-03 3.370904963647543794e-03 4.629952536150561127e-03 6.169416396676914889e-03
3.800000000000000000e+06 5.722138250691963593e-03 3.639805825011265331e-03 2.513363960396351217e-03 4.015273616710726516e-03 5.890804507258152502e-03
3.900000000000000000e+06 5.471260945272321714e-03 3.073925719754173284e-03 1.745676535121642786e-03 3.460375405369231147e-03 5.642900164637786216e-03
4.000000000000000000e+06 5.287464586295536825e-03 2.626018001860822623e-03 1.123339395422721368e-03 3.010349747316329750e-03 5.455307104027014818e-03
4.100000000000000000e+06 5.187703427657393979e-03 2.324076833337454604e-03 6.832384818210834312e-04 2.695592348077107195e-03 5.346892024045810272e-03
4.200000000000000000e+06 5.175556904015108858e-03 2.178107025431180906e-03 4.411789857287935356e-04 2.529210921616759089e-03 5.323530346207498362e-03
4.300000000000000000e+06 5.241849643888255028e-03 2.181179805732830386e-03 3.929406657228029899e-04 2.507434583714795041e-03 5.378258245504612643e-03
4.400000000000000000e+06 5.367320866611659247e-03 2.312890275649684239e-03 5.181021559581330121e-04 2.612543789757077167e-03 5.493554625416132396e-03
4.500000000000000000e+06 5.526655529662138910e-03 2.544237160230055327e-03 7.854588290848251537e-04 2.817423256360201186e-03 5.645123234097121183e-03
4.600000000000000000e+06 5.693080179428722416e-03 2.842904125029706904e-03 1.158841010231079303e-03 3.090733972035915322e-03 5.806397041996495291e-03
4.700000000000000000e+06 5.842769303246143735e-03 3.178085216364446956e-03 1.602376039635310849e-03 3.401818870079525384e-03 5.953002116052790414e-03
4.800000000000000000e+06 5.958428596724212566e-03 3.524238741606434966e-03 2.084558947735543500e-03 3.724677031188621153e-03 6.066523384533357294e-03
4.900000000000000000e+06 6.031573581761889673e-03 3.863395144100852281e-03 2.580794778265895276e-03 4.040575873899102631e-03 6.137057492752578773e-03
5.000000000000000000e+06 6.063200629693642207e-03 4.185864682783558936e-03 3.074319414492137931e-03 4.339089722565189072e-03 6.164207170429081110e-03
5.100000000000000000e+06 6.062770295054560089e-03 4.489402240244306196e-03 3.555608590138418634e-03 4.617564821066883103e-03 6.156383519216129807e-03
5.200000000000000000e+06 6.045694760503426621e-03 4.777098388295942730e-03 4.020564685171792475e-03 4.879226829541416857e-03 6.128547582233754079e-03
5.300000000000000000e+06 6.029805710524636583e-03 5.054460001009920649e-03 4.467924741243697352e-03 5.130354097302616649e-03 6.098812690358784358e-03
5.400000000000000000e+06 6.031498594158501633e-03 5.326276062525360337e-03 4.896434124120752594e-03 5.377096170069373994e-03 6.084571901520852318e-03
5.500000000000000000e+06 6.062320681335235141e-03 5.593888446619903372e-03 5.302345977325670021e-03 5.622570862843739511e-03 6.098922627864744248e-03
5.600000000000000000e+06 6.126654951465482397e-03 5.853385676084851309e-03 5.677723335407374589e-03 5.864797351827811395e-03 6.148081392587462224e-03
5.700000000000000000e+06 6.220884703308703252e-03 6.095036684809611652e-03 6.009856913404767673e-03 6.095834752102954196e-03 6.230236114276115587e-03
5.800000000000000000e+06 6.334096897403260207e-03 6.304040509769372018e-03 6.281910420253005931e-03 6.302252030734069310e-03 6.335956839391929454e-03
5.900000000000000000e+06 6.450094464358763213e-03 6.462447292226351260e-03 6.474712244311378942e-03 6.466821544467455697e-03 6.449981793474753380e-03
6.000000000000000000e+06 6.550297938895256744e-03 6.551940354553361517e-03 6.569453376293027391e-03 6.571148291186740265e-03 6.553983930521644317e-03
6.100000000000000000e+06 6.617029692393376107e-03 6.557059360191256660e-03 6.550926040808258133e-03 6.598828185371840432e-03 6.629818660582064739e-03
6.200000000000000000e+06 6.636660654020585907e-03 6.468373311711925720e-03 6.410831363818818469e-03 6.538655374073273213e-03 6.662730630894882732e-03
6.300000000000000000e+06 6.602129982375939260e-03 6.285069712269755228e-03 6.150593455507021197e-03 6.387356174634622151e-03 6.644023514061515347e-03
6.400000000000000000e+06 6.514416164660797454e-03 6.016430776091874488e-03 5.783069872897030755e-03 6.151325122472335247e-03 6.572758907547395467e-03
6.500000000000000000e+06 6.382661909309431114e-03 5.681764798119950943e-03 5.332608170540000490e-03 5.846915406396039488e-03 6.456162369928394006e-03
6.600000000000000000e+06 6.222857195229523561e-03 5.308595344220485603e-03 4.833133424966398750e-03 5.499037284214952810e-03 6.308599489310925783e-03
6.700000000000000000e+06 6.055258393940557253e-03 4.929278454293788830e-03 4.324374191599494703e-03 5.138152640492502782e-03 6.149243982298605721e-03
6.800000000000000000e+06 5.901009283760590141e-03 4.576629702696193361e-03 3.846845606085159703e-03 4.796153815082165005e-03 5.998847066972487312e-03
6.900000000000000000e+06 5.778635764392092873e-03 4.279443290810086911e-03 3.436610064180972701e-03 4.501940049445256331e-03 5.876243171790155630e-03
7.000000000000000000e+06 5.701122741702278895e-03 4.058833177734698892e-03 3.120932258983807796e-03 4.277609510508631821e-03 5.795299653127523702e-03
7.100000000000000000e+06 5.674125319047582106e-03 3.926087893929700208e-03 2.915674628266330063e-03 4.136009676471536292e-03 5.762899280200699595e-03
7.200000000000000000e+06 5.695576221313223761e-03 3.882308252099384016e-03 2.824764264918113495e-03 4.080006183648688875e-03 5.778276965574672026e-03
7.300000000000000000e+06 5.756635260478631250e-03 3.919664541879694548e-03 2.841529750092312238e-03 4.103399798999323930e-03 5.833717374378840845e-03
7.400000000000000000e+06 5.843681126397631820e-03 4.023809749967468923e-03 2.951345396454672660e-03 4.193093677892198272e-03 5.916358741161388372e-03
7.500000000000000000e+06 5.940913745199392568e-03 4.176867189771681782e-03 3.134894926414266095e-03 4.331957424871126991e-03 6.010694329944500994e-03
7.600000000000000000e+06 6.033105092363334407e-03 4.360439434562148227e-03 3.371426937850682381e-03 4.501832049092596190e-03 6.101314046256317396e-03
7.700000000000000000e+06 6.108070027300507507e-03 4.558191922794689252e-03 3.641526778915945596e-03 4.686208050508390739e-03 6.175450354175908083e-03
7.800000000000000000e+06 6.158495240918934049e-03 4.757694012474937562e-03 3.929098152405796976e-03 4.872229889357486583e-03 6.224951496584555863e-03
7.900000000000000000e+06 6.182855319874007612e-03 4.951330051800424507e-03 4.222399531133779263e-03 5.051806008654375658e-03 6.247388684105576427e-03
8.000000000000000000e+06 6.185269781422917876e-03 5.136225322253769147e-03 4.514114694216521569e-03 5.221733326168265243e-03 6.246120176882133911e-03
8.100000000000000000e+06 6.174321825860390467e-03 5.313272894032782662e-03 4.800562787537842636e-03 5.382885855437934478e-03 6.229294511270651487e-03
8.200000000000000000e+06 6.161053934842575415e-03 5.485490026547936576e-03 5.080271340503198473e-03 5.538664587810181172e-03 6.207968479699182626e-03
8.300000000000000000e+06 6.156532522174697729e-03 5.656050150869414324e-03 5.352229779828003402e-03 5.693035661738523288e-03 6.193702838537115327e-03
8.400000000000000000e+06 6.169474122099733414e-03 5.826393944273946385e-03 5.614186962726304235e-03 5.848559841439349323e-03 6.196120170315040122e-03
8.500000000000000000e+06 6.204407183806028014e-03 5.994797982021946893e-03 5.861337116782498920e-03 6.004810204761869968e-03 6.220915950748849912e-03
8.600000000000000000e+06 6.260709223885651924e-03 6.155676992369035587e-03 6.085657021862042951e-03 6.157485067935790542e-03 6.268698462765273649e-03
8.700000000000000000e+06 6.332656925158339570e-03 6.299747458494899671e-03 6.276035970037738623e-03 6.298377547685442106e-03 6.334837051934252318e-03
8.800000000000000000e+06 6.410423052702098924e-03 6.415027336761651780e-03 6.419209490560460682e-03 6.416204427198549110e-03 6.410287959697148763e-03
8.900000000000000000e+06 6.481799171034330689e-03 6.488519064285530775e-03 6.501390537393353028e-03 6.498160450437598032e-03 6.483199108888636208e-03
9.000000000000000000e+06 6.534333615285033668e-03 6.508329497577208800e-03 6.510393662130253140e-03 6.531963891151464259e-03 6.540993418681538378e-03
9.100000000000000000e+06 6.557538575288522457e-03 6.465913475100974403e-03 6.437961810596369398e-03 6.508090064924947592e-03 6.572586957606804670e-03
9.200000000000000000e+06 6.544819369737423301e-03 6.358079500348792767e-03 6.281926670787127409e-03 6.421841510955203676e-03 6.570393663887136998e-03
9.300000000000000000e+06 6.494805227592386973e-03 6.188374488964196347e-03 6.047775370454595845e-03 6.274879340158715131e-03 6.531790890366599885e-03
9.400000000000000000e+06 6.411824163308446622e-03 5.967498488163258848e-03 5.749198430578838712e-03 6.075862850941162602e-03 6.459775847275047930e-03
9.500000000000000000e+06 6.305382844361820047e-03 5.712526129293402262e-03 5.407308870565734511e-03 5.839948751737608981e-03 6.362649414529533698e-03
9.600000000000000000e+06 6.188690325300752644e-03 5.444942097795428364e-03 5.048478017740417115e-03 5.587106461905835299e-03 6.252729515605800516e-03
9.700000000000000000e+06 6.076473636317268612e-03 5.187790895235753867e-03 4.701088244954373593e-03 5.339483627095703393e-03 6.144300395460780551e-03
9.800000000000000000e+06 5.982511098653800659e-03 4.962497304998224334e-03 4.391834119028621003e-03 5.118320286039035327e-03 6.051190781772364420e-03
9.900000000000000000e+06 5.917386362242201686e-03 4.786021359867481846e-03 4.142360896870418523e-03 4.941051166333972761e-03 5.984473256478368627e-03
1.000000000000000000e+07 5.886906410641036709e-03 4.668914838939346515e-03 3.966929038922861576e-03 4.819184071604907561e-03 5.950744725534133639e-03
1.010000000000000000e+07 5.891452011185523141e-03 4.614586205837307650e-03 3.871479514817900702e-03 4.757317475737026652e-03 5.951293738125685434e-03
1.020000000000000000e+07 5.926307040005557476e-03 4.619769219023486112e-03 3.854091068039483797e-03 4.753359484312252164e-03 5.982244700536533573e-03
1.030000000000000000e+07 5.982817984741289896e-03 4.675940739202123081e-03 3.906517283765834590e-03 4.799747560418129479e-03 6.035566588031688467e-03
1.040000000000000000e+07 6.050110953590438420e-03 4.771303620459690746e-03 4.016344416606096659e-03 4.885313966462496472e-03 6.100695531808843219e-03
1.050000000000000000e+07 6.117044547428687751e-03 4.892934137455941419e-03 4.169309142438251681e-03 4.997401847472326096e-03 6.166457788084412153e-03
1.060000000000000000e+07 6.174081378037390988e-03 5.028747523865433749e-03 4.351399771687838348e-03 5.123875262217490734e-03 6.222974158151531841e-03
1.070000000000000000e+07 6.214795255716367740e-03 5.169017558668644041e-03 4.550476763306063668e-03 5.254740676814254746e-03 6.263254790877766272e-03
1.080000000000000000e+07 6.236785283813045880e-03 5.307274653683761480e-03 4.757256658431832132e-03 5.383181882210904060e-03 6.284241975647465901e-03
1.090000000000000000e+07 6.241847268245225532e-03 5.440499378315796775e-03 4.965601820676596168e-03 5.505899989822315120e-03 6.287131148719083545e-03
1.100000000000000000e+07 6.235365231872451452e-03 5.568629798878323156e-03 5.172152313861488188e-03 5.622749975904652898e-03 6.276906057679009637e-03
1.110000000000000000e+07 6.225026748534291665e-03 5.693509218175601960e-03 5.375427990594358607e-03 5.735775129974458528e-03 6.261161856983897371e-03
1.120000000000000000e+07 6.219108048990768141e-03 5.817499403445981765e-03 5.574609173450153013e-03 5.847846447337984657e-03 6.248436724653833041e-03
1.130000000000000000e+07 6.224674807059191531e-03 5.942047115692753768e-03 5.768255273048988711e-03 5.961189250298734414e-03 6.246385930855058097e-03
1.140000000000000000e+07 6.246063738420376543e-03 6.066496909523154055e-03 5.953226149574804629e-03 6.076098918136895767e-03 6.260169881620003020e-03
1.150000000000000000e+07 6.283938622870199192e-03 6.187386963194317288e-03 6.124027377596043611e-03 6.190102692921200730e-03 6.291372308150257851e-03
1.160000000000000000e+07 6.335077959811154756e-03 6.298364757283687020e-03 6.272720110366955884e-03 6.297729085137072046e-03 6.337636163920838499e-03
1.170000000000000000e+07 6.392897265323748031e-03 6.390745225047581024e-03 6.389440570024884636e-03 6.390929840181309128e-03 6.393048557942717335e-03
1.180000000000000000e+07 6.448579773686636749e-03 6.454631321469353478e-03 6.463482511077170596e-03 6.460090748229363813e-03 6.449168422412032350e-03
1.190000000000000000e+07 6.492605346218064885e-03 6.480437179201070999e-03 6.484816417295423061e-03 6.495482362193063207e-03 6.496497291369723870e-03
1.200000000000000000e+07 6.516425860249282567e-03 6.460594585788125531e-03 6.445848776715497157e-03 6.488939910099531319e-03 6.526145447243936019e-03
1.210000000000000000e+07 6.514023043992505681e-03 6.391178047860057027e-03 6.343158541020190236e-03 6.435516359842697806e-03 6.531429974164752392e-03
1.220000000000000000e+07 6.483093480418329786e-03 6.273154868925539564e-03 6.178891750067228537e-03 6.334822829893683657e-03 6.509147408615766940e-03
1.230000000000000000e+07 6.425640290293357752e-03 6.112973293187324089e-03 5.961475070371194049e-03 6.191770535437466152e-03 6.460293548999399525e-03
1.240000000000000000e+07 6.347825949464984581e-03 5.922272972396514998e-03 5.705365474232502662e-03 6.016484840338178278e-03 6.390069316496411501e-03
1.250000000000000000e+07 6.259064501599371361e-03 5.716656315029710299e-03 5.429717943783849386e-03 5.823296350159943083e-03 6.307125179342925290e-03
1.260000000000000000e+07 6.170490428053197751e-03 5.513678169992442153e-03 5.156112266526749477e-03 5.628917295067379159e-03 6.222149312882610181e-03
1.270000000000000000e+07 6.093093579347267155e-03 5.330428713594130737e-03 4.905755157182506085e-03 5.450129030103113316e-03 6.146060045708821341e-03
1.280000000000000000e+07 6.035899169220792712e-03 5.181210959033487502e-03 4.696747776524862021e-03 5.301453763544413701e-03 6.088167182036995952e-03
1.290000000000000000e+07 6.004559957723371554e-03 5.075788990016882191e-03 4.541993765353636615e-03 5.193292209865857725e-03 6.054675743785188635e-03
1.300000000000000000e+07 6.000617246884422384e-03 5.018514784089074879e-03 4.448122842761186024e-03 5.130871654333403822e-03 6.047813475678029925e-03
1.310000000000000000e+07 6.021522125045107587e-03 5.008404688637931555e-03 4.415513976268071843e-03 5.114126467422816687e-03 6.065706736687570891e-03
1.320000000000000000e+07 6.061347341766919368e-03 5.040023581500475622e-03 4.439241678789963494e-03 5.138414860611047706e-03 6.102965579785575578e-03
1.330000000000000000e+07 6.112005863321622740e-03 5.104905073270902226e-03 4.510617635595871693e-03 5.195828666196981686e-03 6.151814657393562570e-03
1.340000000000000000e+07 6.164736317504169311e-03 5.193198026658605443e-03 4.618966909064842023e-03 5.276795846867000060e-03 6.203539711026224979e-03
1.350000000000000000e+07 6.211605924180811991e-03 5.295256014455938104e-03 4.753325370867081054e-03 5.371687829526209865e-03 6.250001306838183154e-03
1.360000000000000000e+07 6.246799396851976556e-03 5.402942967524286370e-03 4.903825700423981512e-03 5.472192566351800382e-03 6.284979818444835775e-03
1.370000000000000000e+07 6.267497169502270205e-03 5.510493746292199901e-03 5.062622762585507891e-03 5.572275717330376320e-03 6.305146096341964108e-03
1.380000000000000000e+07 6.274199965849006078e-03 5.614837793406314732e-03 5.224286276468655989e-03 5.668619115016409332e-03 6.310500814992043607e-03
1.390000000000000000e+07 6.270436622525746122e-03 5.715371073104789923e-03 5.385662600815081975e-03 5.760500752130161099e-03 6.304199669650963934e-03
1.400000000000000000e+07 6.261898703761265526e-03 5.813246836969761938e-03 5.545281345591215362e-03 5.849165971302427297e-03 6.291784356476206978e-03
1.410000000000000000e+07 6.255162313502836413e-03 5.910339299078026798e-03 5.702451385401373883e-03 5.936827245708951005e-03 6.279957602540070863e-03
1.420000000000000000e+07 6.256252063290596195e-03 6.008096257816527772e-03 5.856241389623987464e-03 6.025500693349167616e-03 6.275143718454645990e-03
1.430000000000000000e+07 6.269340099153349576e-03 6.106517075721070581e-03 6.004557578526827782e-03 6.115919254718908335e-03 6.282128043121729816e-03
1.440000000000000000e+07 6.295838122561367087e-03 6.203462946114596255e-03 6.143509353487364502e-03 6.206743117477227407e-03 6.303047684816281797e-03
1.450000000000000000e+07 6.334044874945848023e-03 6.294436178889896427e-03 6.267197777337812567e-03 6.294223147771995860e-03 6.336919013569581108e-03
1.460000000000000000e+07 6.379389829573744834e-03 6.372876013726736302e-03 6.367988302988344257e-03 6.372383509594436654e-03 6.379766255414929914e-03
1.470000000000000000e+07 6.425202647300475023e-03 6.430932592302180707e-03 6.437254254358129937e-03 6.433699633426153731e-03 6.425298857248331642e-03
1.480000000000000000e+07 6.463859318829947437e-03 6.460610882884923467e-03 6.466510596228386074e-03 6.470173258111383899e-03 6.465999173367949389e-03
1.490000000000000000e+07 6.488112355135630845e-03 6.455123238238887062e-03 6.448798236751791292e-03 6.474650655555345448e-03 6.494432540338411670e-03
1.500000000000000000e+07 6.492394767256205040e-03 6.410247842880959467e-03 6.380123116664092146e-03 6.442188571144019833e-03 6.504570915098984753e-03
1.510000000000000000e+07 6.473887682995629021e-03 6.325460146999245872e-03 6.260703254771474158e-03 6.371242162264784993e-03 6.492919334520937634e-03
1.520000000000000000e+07 6.433160648774601149e-03 6.204597390912669486e-03 6.095747221814664177e-03 6.264438469134467162e-03 6.459250352076303589e-03
1.530000000000000000e+07 6.374242538870282179e-03 6.055855338558968799e-03 5.895510545140680500e-03 6.128727739796627216e-03 6.406794212346689221e-03
1.540000000000000000e+07 6.304069536872353684e-03 5.891021350022502059e-03 5.674483172686334981e-03 5.974794259761617016e-03 6.341812695106733080e-03
1.550000000000000000e+07 6.231380091767637665e-03 5.724014411335150328e-03 5.449753608735097808e-03 5.815760075557376008e-03 6.272601326692969596e-03
1.560000000000000000e+07 6.165257024904354996e-03 5.568987427221802275e-03 5.238824695238771499e-03 5.665395310879923520e-03 6.208094903156519129e-03
1.570000000000000000e+07 6.113609679519394630e-03 5.438378980230349803e-03 5.057331253594131784e-03 5.536192797169824618e-03 6.156353207809529826e-03
1.580000000000000000e+07 6.081905814358917403e-03 5.341320091266232514e-03 4.917146548296006531e-03 5.437708606158937578e-03 6.123236659380807551e-03
1.590000000000000000e+07 6.072395149184824613e-03 5.282695486466019823e-03 4.825241749550819061e-03 5.375491236323174174e-03 6.111530017623525469e-03
1.600000000000000000e+07 6.083941340342396455e-03 5.262976073671481181e-03 4.783438797891372864e-03 5.350755635490408134e-03 6.120656703600893186e-03
1.610000000000000000e+07 6.112443456385654485e-03 5.278754850553452407e-03 4.788970603797446102e-03 5.360773862570824763e-03 6.146990863602053330e-03
1.620000000000000000e+07 6.151721901651242136e-03 5.323790986761680298e-03 4.835610857035872560e-03 5.399814759612566600e-03 6.184661491216953549e-03
1.630000000000000000e+07 6.194684086571693171e-03 5.390314742853876719e-03 4.915082143792893696e-03 5.460397310905341049e-03 6.226674294364781433e-03
1.640000000000000000e+07 6.234566593332579662e-03 5.470353517714638368e-03 5.018473072537311952e-03 5.534617300677885723e-03 6.266150881653402040e-03
1.650000000000000000e+07 6.266058376718650763e-03 5.556878954173263309e-03 5.137454385204523293e-03 5.615338831616622020e-03 6.297487529357048697e-03
1.660000000000000000e+07 6.286132914755852494e-03 5.644625917186130333e-03 5.265151372483022757e-03 5.697089136555813331e-03 6.317255383189768030e-03
1.670000000000000000e+07 6.294455398246088032e-03 5.730489102176608389e-03 5.396593595402549189e-03 5.776547550684521352e-03 6.324698039590643389e-03
1.680000000000000000e+07 6.293289916065211188e-03 5.813464053162883775e-03 5.528723722856181307e-03 5.852578554772660743e-03 6.321736509425321913e-03
1.690000000000000000e+07 6.286914164022977709e-03 5.894168433340475459e-03 5.660008526977879095e-03 5.925827193248069287e-03 6.312470155899914219e-03
