1.020000000000000000e+07 5.000402241665322448e-03 5.016034193767015398e-03 5.075782728125067221e-03 7.881505863633847184e-03 7.874300518574777613e-03 7.943692844643020917e-03
1.040000000000000000e+07 4.705960337434931043e-03 4.740832233685785511e-03 4.789409718410506112e-03 7.400579051201661845e-03 7.431312475321599602e-03 7.493432879798257208e-03
1.060000000000000000e+07 4.507922667371249553e-03 4.554705982757029439e-03 4.576503178440034444e-03 7.049901857531963752e-03 7.110152535173901514e-03 7.145249649464099906e-03
1.080000000000000000e+07 4.452509696357366195e-03 4.504579930113697742e-03 4.497790172124730042e-03 6.918370358344787946e-03 6.998311575397814580e-03 7.002516387865740689e-03
1.100000000000000000e+07 4.520637464485216007e-03 4.572546151212501103e-03 4.547466797144575183e-03 6.991372155138207006e-03 7.080304612972689038e-03 7.064193574550138230e-03
1.120000000000000000e+07 4.652053765972710350e-03 4.699520311261959349e-03 4.669992362941847996e-03 7.182659973583649556e-03 7.269528582943936106e-03 7.248124561566094727e-03
1.140000000000000000e+07 4.786672421049882088e-03 4.827144378360132514e-03 4.801592657413627369e-03 7.396569925704970551e-03 7.472069181436509500e-03 7.454383839638740669e-03
1.160000000000000000e+07 4.896035534757639182e-03 4.929793764516903799e-03 4.907454224327771966e-03 7.578862666874995775e-03 7.638983753356633384e-03 7.623600460032386658e-03
1.180000000000000000e+07 4.987956602599913532e-03 5.018578034997523210e-03 4.992892018944750793e-03 7.730427258432827006e-03 7.779033690949554818e-03 7.758045792012017473e-03
1.200000000000000000e+07 5.084907280359107079e-03 5.117796772165689873e-03 5.084235089025304806e-03 7.881229509121583446e-03 7.928593954721466219e-03 7.896892443693242711e-03
1.220000000000000000e+07 5.193933665804473590e-03 5.232946546319108480e-03 5.195343017561025387e-03 8.046525109858695610e-03 8.103161525661125089e-03 8.066041008532200476e-03
1.240000000000000000e+07 5.291061883141256854e-03 5.334881859393490050e-03 5.305529483334281253e-03 8.198856338916737582e-03 8.267619706414970279e-03 8.240871324303199186e-03
1.260000000000000000e+07 5.331501976713863208e-03 5.372031908721648479e-03 5.365310258746206623e-03 8.276100665887610452e-03 8.347065443790385383e-03 8.349200289578931344e-03
1.280000000000000000e+07 5.278709642100875427e-03 5.303044621966255222e-03 5.326442817466740809e-03 8.220074640050152592e-03 8.271680649211922073e-03 8.312665618922037217e-03
1.300000000000000000e+07 5.133126660062430069e-03 5.129036016326827922e-03 5.177138674916986413e-03 8.021089317878852057e-03 8.028655907329458954e-03 8.101648060055735914e-03
1.320000000000000000e+07 4.940260600535565857e-03 4.902715632203740945e-03 4.958624764630909822e-03 7.737771217884411093e-03 7.686301303953355958e-03 7.768595390128056263e-03
1.340000000000000000e+07 4.769646316208223449e-03 4.704206124213454465e-03 4.748349111894868170e-03 7.472879987870857145e-03 7.366236854307770324e-03 7.430761831932103205e-03
1.360000000000000000e+07 4.677480197760056947e-03 4.597794146581470585e-03 4.618242079106515442e-03 7.317562489722553853e-03 7.176729377094136046e-03 7.206631565886988111e-03
1.380000000000000000e+07 4.679263976873911102e-03 4.600183308121977462e-03 4.597305701254610251e-03 7.304694364198308261e-03 7.156230226625161749e-03 7.151803639108125776e-03
1.400000000000000000e+07 4.749903511811579861e-03 4.680572395844517786e-03 4.663837624745044430e-03 7.403297530053449572e-03 7.266315431920811370e-03 7.240806060087201512e-03
1.420000000000000000e+07 4.847004531598322029e-03 4.787584752184798065e-03 4.768017069046634991e-03 7.550681124524750813e-03 7.429658251891279978e-03 7.399073261294356746e-03
1.440000000000000000e+07 4.938975901598783441e-03 4.882192224804053453e-03 4.865807796837762211e-03 7.695153149525867965e-03 7.580891035207314686e-03 7.554939115031415048e-03
1.460000000000000000e+07 5.019752180699055266e-03 4.956140945808043367e-03 4.942124486386086785e-03 7.821947706761348332e-03 7.699169390866252190e-03 7.678027397179593497e-03
1.480000000000000000e+07 5.102162906277698216e-03 5.026156686521009685e-03 5.010310095562347556e-03 7.948354563838173556e-03 7.805747726235312371e-03 7.783708184383230332e-03
1.500000000000000000e+07 5.196521848272904996e-03 5.110033399486913971e-03 5.090485222412770121e-03 8.093893312907714938e-03 7.931072768011564883e-03 7.903913829534500377e-03
1.520000000000000000e+07 5.291434353773212355e-03 5.203260055834819757e-03 5.183894703494580820e-03 8.248761390355097492e-03 8.076726566091376250e-03 8.047116305942549064e-03
1.540000000000000000e+07 5.351848669992880815e-03 5.273870736299953246e-03 5.262868271599729225e-03 8.364634298743414687e-03 8.200837427896217474e-03 8.177917276852485207e-03
1.560000000000000000e+07 5.336923940336952762e-03 5.279523009268973117e-03 5.284010594951776656e-03 8.375573940297158584e-03 8.237396451275890916e-03 8.231104973666608648e-03
1.580000000000000000e+07 5.227218171107122884e-03 5.195981710279902292e-03 5.216365971159236947e-03 8.238033475657288371e-03 8.137778868029672472e-03 8.151691546450852421e-03
1.600000000000000000e+07 5.043741691397619735e-03 5.038507228227681774e-03 5.066535586055019233e-03 7.966859722416032991e-03 7.909530238558188514e-03 7.937005280191195347e-03
1.620000000000000000e+07 4.843812885976246652e-03 4.859956403059977233e-03 4.882550879803336345e-03 7.640934656585371409e-03 7.624704911757237795e-03 7.651792475034333192e-03
1.640000000000000000e+07 4.692989573346950487e-03 4.723794236681197120e-03 4.730472349955972509e-03 7.366922953460456128e-03 7.385178375882778083e-03 7.399034588499585514e-03
1.660000000000000000e+07 4.631321065690570046e-03 4.669902071692610263e-03 4.658377535914755285e-03 7.222991937846057545e-03 7.266268910171060254e-03 7.262600717308695213e-03
1.680000000000000000e+07 4.657143412624995676e-03 4.697283605701911384e-03 4.673356545828393806e-03 7.223748322081131185e-03 7.280764771806342260e-03 7.264592020783595602e-03
