Ip,0,1
0.0,0.0,0.0
100000.0,99543.27883183409,99565.09840160576
200000.0,199070.51127270982,199115.5283715665
300000.0,298683.3108441292,298748.0576745503
400000.0,398491.51113903854,398567.27323584474
500000.0,498582.8550763194,498656.81914217625
600000.0,598995.7384589425,599053.476787673
700000.0,699702.8666217134,699731.5275110282
800000.0,800611.5507582952,800602.8379280298
900000.0,901582.0348964793,901534.0474284841
1000000.0,1002459.5610790763,1002376.9094280987
1100000.0,1103110.9876377103,1103003.2083628634
1200000.0,1203455.0529239862,1203333.949453042
1300000.0,1303477.7476748524,1303354.6042065916
1400000.0,1403229.456892956,1403112.9921292313
1500000.0,1502806.1024250966,1502701.6459534487
1600000.0,1602320.5078209145,1602230.3959089306
1700000.0,1701871.993903958,1701796.769143379
1800000.0,1801522.07618449,1801461.8393557332
1900000.0,1901282.4416582072,1901237.6939505308
2000000.0,2001118.2795834092,2001089.8215464219
2100000.0,2100965.840455746,2100953.7119247587
2200000.0,2200758.7849321314,2200760.6993021765
2300000.0,2300455.021860374,2300465.0732824635
2400000.0,2400055.599348319,2400064.0502054854
2500000.0,2499609.8796342155,2499604.546063525
2600000.0,2599205.5089752963,2599174.758718965
2700000.0,2698945.984821243,2698882.7953767334
2800000.0,2798921.8220718475,2798827.8519521793
2900000.0,2899183.0287784045,2899071.355650255
3000000.0,2999720.6828661435,2999615.910587976
3100000.0,3100463.5941771236,3100398.5694271913
3200000.0,3201292.179024777,3201301.580541721
3300000.0,3302066.4090218223,3302178.678763908
3400000.0,3402659.828752376,3402889.7648854926
3500000.0,3502989.402895902,3503333.7639509956
3600000.0,3603032.512832318,3603470.1394794956
3700000.0,3702826.962280823,3703323.6022087154
3800000.0,3802455.217861435,3802971.968151073
3900000.0,3902018.3160152654,3902521.705262459
4000000.0,4001607.0421687285,4002078.3305238946
