Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1000000.0,940727.3513450972,939291.4524505014,950236.3941568566,956152.186587355,949480.8230133986,950785.0471087376,943358.9300304787,945506.6656263152,960492.2262000872,944235.8533351402,952475.395673892,947880.1690434178,956355.0641349248,948443.7900434384,936895.4740831564,946376.3343507041,938942.5581719016,937899.68871586,956250.3538417298,947784.6552180414,955439.7088985572,937660.941180103,957414.4985705536,954682.1929696008,950711.1289572895,942115.5337436196,964686.8350256656,949616.8102877102,952555.1869167744,962230.224524473,962919.704528937,953290.7630081336,945803.5396047736,957594.0659683505,950001.623816819,942299.2030076444,948598.8731131926,951450.1737484368,957287.3573850944,948542.4769845993,949966.9346384087,931516.3650098464,950170.9358111544,936526.5323574777,935927.7540908193,944558.635631622,945833.9921804034,933362.8309310408,943653.4051695485,955680.8945917822
1100000.0,1046693.06704775,1044335.8204876404,1055959.7946168622,1061849.2053389677,1058956.7770744732,1051939.10675938,1046625.8627428677,1050872.1641306279,1063936.6942049763,1057478.625966406,1061029.7524828094,1049663.0957486671,1065767.377227102,1055208.4233865228,1046004.3538593404,1054737.0422396795,1044384.414300908,1048315.8750944922,1063162.0211024077,1052458.080072637,1061192.709004947,1043933.90167623,1064986.4971617355,1055365.43942402,1057287.0436904489,1053039.075134752,1071737.7130642622,1054000.0206615794,1056394.6215466342,1070688.7886621098,1066302.8291663658,1059308.529599821,1051370.933178494,1065364.157721644,1054094.6640627016,1053247.1523089008,1057172.559381142,1060336.2978995082,1061470.5332662505,1051028.7850275326,1056946.5409339005,1037429.9361422388,1060188.6857259593,1043347.9800782177,1040690.850253239,1050256.820961345,1053441.3710843,1036198.1875193152,1052382.7439867745,1061798.287319808
1200000.0,1155165.9337640246,1152112.233408117,1162978.772518167,1168023.995530587,1169534.3710636757,1154545.5598540069,1152131.549160094,1158162.196775145,1167542.47782084,1172345.913596707,1170385.1342594242,1153228.6277873444,1175334.947179868,1163375.1248084118,1158082.336818505,1164775.0151249007,1152620.979708745,1161424.784319463,1170478.4277829123,1158754.994027918,1167547.1156624504,1153124.6425481783,1172730.078600033,1157077.464432258,1165043.5741849707,1166023.1707969774,1178081.51598198,1159833.6320441768,1161343.638400707,1178591.392457713,1169550.7055810005,1166214.754871782,1158808.5122801573,1173293.5670256673,1159581.5110128426,1166177.417122974,1167060.6806136868,1170112.656646613,1166147.1240008685,1155160.8141630809,1165182.3288250854,1147099.397672482,1171195.225934498,1153213.015597582,1148672.0358691523,1157996.4994125864,1162770.436033594,1142599.398991764,1163109.9961745394,1168427.1876696271
1300000.0,1264258.971479801,1260905.3945821929,1269629.5940082194,1273154.509773085,1278824.8146210385,1257756.0642630483,1258557.4806883878,1265689.4903536185,1270257.1789930377,1285503.8141637805,1278416.0238206587,1257590.7219590943,1282903.4018971638,1271044.0644637465,1270503.6211305992,1274236.5243260679,1261854.9895426931,1274322.664044244,1276475.025735865,1265153.29945338,1272952.589470555,1263238.1574117471,1278844.1888913782,1259093.2025151344,1272170.8170954357,1278166.892564368,1282239.4198263,1265685.2655303008,1266117.7693402923,1284155.510672605,1271681.495892057,1272361.9822003362,1266394.8076499389,1279552.6604875831,1265085.9880412184,1278188.4131210886,1276024.1324035379,1278561.3211465178,1270072.9391762966,1259827.7114853805,1272773.0669758755,1258536.5789702064,1280718.6599340462,1263989.3759190885,1258187.3138420829,1266010.695351837,1271700.1829693876,1251286.5517613671,1273438.2502075727,1273963.336290341
1400000.0,1371893.8056435224,1368682.7502764044,1374369.8959523705,1376032.0191237312,1384886.337885349,1360569.0267799508,1364320.917458797,1371701.4136961815,1371269.7918300452,1394286.7145046787,1383435.862090468,1361550.9780475458,1386970.23677323,1376485.178598904,1380529.808138818,1381072.1676713305,1369972.8738362454,1384198.9715421237,1379833.921575815,1370110.0128618944,1376145.1695892685,1371979.538171065,1382032.3546494257,1360615.947645764,1377063.139222152,1386893.1609191706,1383356.6588675291,1370125.7861835165,1369489.3984202286,1386306.6819391942,1372007.6277249905,1376339.304630365,1372372.1613906776,1382830.7384732415,1369235.2097169894,1386732.4072928384,1382142.9899754922,1383911.422856867,1372218.8199446474,1363775.8428515487,1378031.2113192135,1369155.114995187,1386804.7213369608,1373243.410400572,1367063.9186169854,1372455.4040748144,1378254.1598049337,1360277.786511783,1381120.0075154654,1377135.7068705084
1500000.0,1476471.1174236524,1473749.3769890403,1476212.1221820111,1476050.192706579,1486759.65912493,1462095.8257816804,1468048.0316290057,1474910.744327331,1470185.0408451508,1497498.3922652563,1484633.6524876019,1464030.506605281,1487006.32921106,1478636.5949518043,1486268.461572404,1484056.1578682913,1475233.8064000637,1489307.2381525803,1479952.6356841885,1472509.6950241546,1476459.392920114,1477522.221755373,1481783.9418618737,1460978.4858457418,1478765.343241364,1490777.398996397,1481308.2385018615,1472133.6848076715,1470617.4452038172,1484833.8457318612,1470265.1132366697,1477342.891140396,1475477.1494294258,1482618.7314583815,1471044.3833124598,1490426.2563407,1484365.9773978412,1485306.9658657943,1472016.1798733938,1465959.8807375985,1479958.2440754466,1476673.1235055232,1488542.8116816843,1479070.7329713784,1473353.7337456348,1475976.871339206,1481198.9616288447,1467501.951212486,1484767.4132462603,1477312.9742247385
1600000.0,1577266.4745986457,1575207.6889316954,1574886.9327319737,1573237.1674497882,1584499.4946761078,1561776.7918018985,1568937.0302088666,1574781.2499548825,1567043.4310079245,1595360.7169760503,1582088.8860651269,1564344.859776376,1583346.8925416647,1577264.2395197744,1587095.8626136403,1582959.7240949846,1576740.4493492998,1589267.6104629913,1576942.0261576427,1571899.585861724,1573879.3296179632,1578993.7967904662,1578322.1430725802,1559791.9519502816,1577101.2972558618,1589694.8555941144,1576552.9997175762,1571302.9907928645,1569202.925191531,1580221.1347754416,1566596.6309399342,1575267.0803812903,1575211.2613994638,1579151.3361423986,1570117.2646827097,1589178.987580187,1582609.2427860585,1582824.6468747288,1569414.6337066519,1565795.1644815917,1578376.952614658,1579816.7946070612,1586060.1325900138,1580600.3051186053,1575910.282081969,1576014.9109605718,1580243.0920270488,1571462.9521993012,1584074.9091380239,1574532.3598472998
1700000.0,1674416.7989691263,1673026.1489471125,1670739.4145824555,1668096.8242926546,1678867.8464959234,1659466.583265821,1666858.8058577974,1671493.7954290053,1662221.2814797803,1688981.3005486669,1676505.8628557627,1662311.496528236,1676864.3531895382,1672810.5885803178,1683470.0195872632,1678337.0117871382,1674493.6023123574,1684757.256123669,1671417.8923540085,1668457.3588242985,1668887.011162389,1676487.0480065737,1672357.8087310588,1656994.761477821,1672523.1180208798,1684452.751292769,1669882.8328138231,1667811.106072245,1665448.0196685218,1673348.098635789,1661434.8271041468,1670560.7918331306,1671790.4344112228,1673153.9191393438,1666619.3021835254,1683815.991778264,1677509.1505334424,1677192.8508546143,1664780.9421666502,1663220.3533484174,1673765.7638008357,1678457.8609383206,1680183.5632556574,1677978.5541118104,1674541.6887086798,1672762.5679019657,1675862.3772179394,1671579.2215814106,1679597.245239235,1669326.5567938115
1800000.0,1768648.888440685,1767815.56899652,1764493.1632997098,1761382.2057876806,1770956.5493852831,1755387.4810723874,1762228.6635875509,1765717.1427702492,1756277.801147774,1779807.0111745081,1768884.2605333088,1758189.056006441,1768633.6379822097,1766110.2422452646,1776475.5585628124,1771170.387463541,1769147.273315307,1777002.5096388946,1764238.1055250547,1762792.8586511947,1762234.0896484968,1770761.5936965868,1764810.5679075914,1752806.7107368116,1765843.5697608846,1776302.5986578232,1762180.671010375,1762236.768268791,1759894.9160617727,1765206.9668534903,1755349.4412419382,1763987.2186895988,1765906.5965297497,1765559.314826148,1761105.9479461603,1775592.9700021043,1770071.3305087688,1769445.5986718957,1758724.0371732225,1758597.7525355462,1766973.7358155653,1773311.305887349,1772049.154594926,1772033.7373260362,1769802.1879951574,1766919.8708393415,1768971.472671361,1768113.9503225326,1772362.4346664725,1762483.2242853004
1900000.0,1860957.1864554626,1860516.010773856,1857006.0607341959,1853885.3584000687,1861883.8003413687,1850003.1418058216,1855777.2073850315,1858338.4718727104,1849802.0649195109,1869247.627925961,1860246.698881181,1852521.1671654482,1859677.051038076,1858115.928723804,1867401.3837459208,1862553.1697212684,1861681.100695266,1867356.7784587918,1856274.795770241,1855710.501878657,1854726.7473811125,1862883.8380587315,1856579.297908104,1847626.203605484,1857979.3403149387,1866557.8991300068,1854230.993079304,1855340.27901948,1853233.6583604168,1856688.9640876176,1848902.6643477983,1856392.63501686,1858456.3004310064,1857276.6942105764,1854311.588613244,1865817.783239919,1861370.023245066,1860639.588113871,1851916.5358753225,1852536.9899657432,1858952.367658664,1865512.6028124841,1862798.0396423417,1863892.0704346432,1862652.9067165463,1859409.751904772,1860615.6980858888,1861877.8084589785,1863526.5201557653,1854826.0914082485
