azi,l
0.0,0.08231832874759415
0.03173325912716962,0.08820574460405271
0.06346651825433924,0.0924436802886717
0.09519977738150887,0.09980310949017754
0.1269330365086785,0.10364782279679477
0.15866629563584814,0.11033876119686269
0.19039955476301773,0.11431343296463678
0.22213281389018738,0.11921042748133959
0.253866073017357,0.12213113889481572
0.28559933214452665,0.12782444554627187
0.3173325912716963,0.12953401888243476
0.3490658503988659,0.13350502543114312
0.38079910952603546,0.13511439643932532
0.4125323686532052,0.13739758852704054
0.44426562778037476,0.13909476419383776
0.47599888690754444,0.14024258920175636
0.507732146034714,0.14054443551213225
0.5394654051618837,0.14078692445416205
0.5711986642890533,0.140181280420068
0.6029319234162229,0.1390348088504642
0.6346651825433925,0.13725436316007808
0.6663984416705622,0.13631639403815268
0.6981317007977318,0.13333047429745967
0.7298649599249014,0.13107818678611055
0.7615982190520709,0.12706369704220763
0.7933314781792405,0.12307913005860062
0.8250647373064104,0.11901484594709287
0.8567979964335799,0.11507951874773593
0.8885312555607495,0.10969504789879071
0.9202645146879191,0.10556970732233112
0.9519977738150889,0.1001380130656934
0.9837310329422583,0.09355175848757401
1.015464292069428,0.08831529810083628
1.0471975511965976,0.0826345902132903
1.0789308103237674,0.0758309470490497
1.1106640694509369,0.07052971320810308
1.1423973285781066,0.06485550346099504
1.1741305877052761,0.05984355672296461
1.2058638468324459,0.05452059441134472
1.2375971059596154,0.05243211682493968
1.269330365086785,0.04909636549533703
1.3010636242139548,0.048363687332432015
1.3327968833411243,0.048680496339006674
1.3645301424682938,0.0501438950829234
1.3962634015954636,0.05265036750694941
1.427996660722633,0.057180104345153825
1.4597299198498028,0.06273326137607838
1.4914631789769723,0.06891602453026868
1.5231964381041418,0.07354308435101846
1.5549296972313118,0.078420926357534
1.586662956358481,0.086109877963219
1.618396215485651,0.08991239765090747
1.6501294746128208,0.09572993304292711
1.6818627337399903,0.10151641617720453
1.7135959928671598,0.10665540844831214
1.7453292519943295,0.11216058745684618
1.777062511121499,0.11773569951089642
1.8087957702486686,0.12135469867995002
1.8405290293758383,0.12492433022807511
1.8722622885030078,0.1295902891376855
1.9039955476301778,0.13099975314658224
1.9357288067573473,0.1348893232988554
1.9674620658845166,0.1366786697698428
1.9991953250116865,0.13846222467830427
2.030928584138856,0.14007702114561493
2.0626618432660258,0.14047542174569483
2.0943951023931953,0.14071070927239857
2.126128361520365,0.140518353083911
2.1578616206475347,0.13976660759119508
2.1895948797747042,0.13819884226178342
2.2213281389018737,0.13709607709268623
2.2530613980290437,0.13430391595230037
2.284794657156213,0.13255725183318365
2.3165279162833827,0.12966767909548232
2.3482611754105522,0.12600041193572847
2.3799944345377217,0.12197838157838897
2.4117276936648917,0.11762763354350128
2.443460952792061,0.11157382949702585
2.4751942119192307,0.10668799811979884
2.5069274710464007,0.10162466219798408
2.53866073017357,0.09780000323504953
2.5703939893007397,0.09098701968512238
2.6021272484279097,0.0837273524645077
2.633860507555079,0.07870008702596994
2.6655937666822487,0.07436399806241978
2.697327025809418,0.06634962286605886
2.7290602849365877,0.06272425939245828
2.7607935440637577,0.05627326034532088
2.792526803190927,0.0536065042605634
2.8242600623180967,0.05010025587670345
2.855993321445266,0.04845887150571803
2.887726580572436,0.04813722651834912
2.9194598396996057,0.04943881224967613
2.9511930988267756,0.0523861612234928
2.9829263579539447,0.05587392992462874
3.0146596170811146,0.05979362376542855
3.0463928762082837,0.0653576527595601
3.0781261353354537,0.06923655984062868
3.1098593944626236,0.07723571003347027
3.141592653589793,0.08212183541225529
