Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000.0,-2214202.4426403344,101135.9677765442,99558.30223605287,100004.29514231876,-2214962.3698935425,-2214646.8360379185,-2214783.110738783,100210.48145985173,-2214697.297092435,-2215190.7386710667,99974.14323060957,-2213684.304485614,-2214541.8423085017,99647.3798242528,99944.64523838897,-2214028.4237138056,100183.78233651936,99709.06420498092,-2212884.315045125,-2215003.5069310777,100174.15941490485,-2212006.1905241595,-2214427.168203284,-2214703.7884637765,100104.5275949442,-2214986.4454546827,99929.41582034584,-2214639.782262342,100243.68543993175,99677.64191636996,-2213714.7682509487,-2215522.1115922784,100898.4953508992,100078.70696792842,-2214962.683872224,100198.0430016676,-2213730.571845834,99427.09668665665,100767.053426941,-2215494.8527716347,99575.26288990016,100703.44853735321,-2212701.336748382,-2214655.23456446,100277.46138437428,99947.81320356533,99661.56356153096,100895.30499277756,-2214773.4481617957,-2214882.999498535
200000.0,-2113210.7074123137,201792.84112669426,198320.97900725342,199986.7188183397,-2114495.4927459364,-2114374.336548578,-2114679.1684273244,200379.96017813325,-2114585.717235873,-2115383.176788445,199888.2143513068,-2112622.6420897376,-2114108.1171689047,199021.91139321,199893.07423506488,-2113160.6219703555,200257.30726631987,199355.04930739585,-2110401.160241338,-2115101.201087059,200302.1892838389,-2108830.071599477,-2113897.732376336,-2114237.839394453,199615.41783685566,-2115117.9219838325,199740.88869781359,-2114285.8903194442,200375.4878521532,199098.27072578497,-2112687.167915558,-2116034.4690585667,201504.65426766867,199930.59478435726,-2115046.5798464757,200300.99560146718,-2112567.209846607,198780.8317098613,201266.27428789609,-2115563.42718825,199056.15819142945,201174.0715562568,-2110663.1408349727,-2114481.7763259253,200501.17913192953,199828.6542404368,199157.0510100927,201616.4315278285,-2114720.4360806397,-2114786.036773779
300000.0,-2011937.5217779481,301955.42064532114,296574.4696801343,299952.7830945966,-2013423.862239753,-2014024.012279545,-2014513.407942436,300493.56856474426,-2014491.6705969085,-2015346.8139303888,299762.4939774905,-2011734.858762939,-2013555.6397236718,298253.2423075219,299854.5372768546,-2012305.4230586875,300226.2062616002,299003.12283669744,-2007640.8528664487,-2015085.53754084,300374.5448913464,-2005637.321000757,-2013284.1857252384,-2013456.4393671681,298686.74120402004,-2015186.229764553,299477.78521803557,-2013787.6686580568,300393.287359506,298381.62564484915,-2011832.0803318885,-2016258.6323016009,301787.1252231423,299607.50862124073,-2015049.4632075084,300308.6558241655,-2011446.3571876609,298174.96581069136,301473.7154550978,-2014955.8231931184,298538.0173763091,301385.98879077274,-2008908.57518809,-2014313.42618112,300653.5106941643,299668.9994185607,298585.33700058324,302105.46676642343,-2014661.9518113544,-2014523.2173584485
400000.0,-1910524.957361202,401680.8299261922,394646.8038388883,399909.6232348093,-1911856.7674988643,-1913634.015863138,-1914305.9324191168,400545.4208000389,-1914423.599444841,-1915074.5214000482,399620.9872264365,-1911097.3001056009,-1912944.644159764,397478.8168591535,399835.8207688607,-1911552.603852196,400110.9992124644,398713.5818699821,-1904920.7448060939,-1914953.1143405358,400390.42360200227,-1902776.9120400883,-1912656.0260849453,-1912450.005728896,397517.9230280104,-1915180.1046983984,399191.4370308389,-1913202.372525557,400311.8245938838,397656.0330329099,-1911220.5933323845,-1916152.383795114,401761.7007919015,399181.2219867085,-1914968.32593214,400233.8413871155,-1910479.8521659032,397707.8026047938,401407.5263886849,-1913718.4467227159,398109.4157228821,401352.46316326334,-1907594.6734688585,-1914167.759619301,400727.4549547981,399499.6295504185,398045.0549701472,402340.3864885065,-1914604.8174632331,-1914120.53761947
500000.0,-1809133.4970364585,501080.99625454633,492851.5794544471,499864.61585397506,-1809985.2647235363,-1813247.3374155262,-1814082.5667368013,500538.982512851,-1814385.5501250585,-1814598.9314140992,499486.9137236725,-1810746.810902609,-1812343.118852274,496819.556574225,499839.9922496581,-1810972.3333268228,499942.1850607144,498530.9454626821,-1802538.0840124318,-1814720.0566056385,500357.2226663421,-1800530.1310376925,-1812081.965223264,-1811342.7399208185,496316.0486546451,-1815101.630857303,498931.22028162034,-1812599.3521717559,500158.7629683053,497035.572188809,-1810885.2490138689,-1815731.4704527063,501483.8062242218,498729.3307618251,-1814814.4015501603,500099.1876947117,-1809751.483998683,497445.5131242546,501120.9341449754,-1812003.4892609504,497836.3003764491,501119.9210996577,-1806804.172479952,-1814058.0047176469,500726.8662558023,499349.6474907518,497617.2953898422,502335.2621689792,-1814555.2619284757,-1813626.2087146642
600000.0,-1707912.8094486191,600297.0661890443,591439.2696873554,599824.0986096647,-1708045.6355549097,-1712904.4484710211,-1713869.9447875754,600485.5853324825,-1714376.8799325458,-1713985.9330751502,599378.7295502812,-1710678.2526534346,-1711814.974664235,596360.418306181,599865.9242658395,-1710604.6172366897,599753.7720328072,598476.59954978,-1700715.6474575175,-1714418.670742765,600288.4250892308,-1699064.6322795574,-1711618.0700443985,-1710268.605905905,595260.8923291689,-1714965.099272921,598735.6125826085,-1712047.2445401202,599968.5233516069,596601.5102025593,-1710818.576565229,-1715064.833106419,601034.6188774826,598321.3465011823,-1714610.514093294,599932.4205680367,-1709305.437741779,597412.3097282725,600689.5662346561,-1710040.2283457182,597751.09064932,600756.2459486461,-1706539.7372027445,-1713991.1297891978,600664.7077627707,599241.1553658184,597352.9048786494,602133.8131441479,-1714517.873781814,-1713101.7068380713
700000.0,-1606976.2866629998,699471.6655839726,690561.7908383752,699792.4402940241,-1606272.9308198385,-1612636.807080136,-1613690.7785189438,700401.5266273303,-1614392.915493791,-1613321.4039395947,699307.446270016,-1610850.0493575071,-1611409.520043132,696139.1106543043,699908.6850345131,-1610455.5841845344,699576.7090464163,698546.4220470164,-1599569.300100321,-1614090.9386577131,700200.4720455601,-1598418.368473961,-1611299.297327262,-1609346.3924650738,694478.0058413349,-1614793.4854957734,698626.0163913431,-1611601.9861936113,699775.3334558612,696391.1974864128,-1610979.1702004927,-1614258.9640717618,700504.293611494,698007.6195446955,-1614386.226726779,699761.1548337498,-1609143.4091087591,697589.2853685729,700196.1944148238,-1608088.6608287941,697848.8704032875,700336.3066989555,-1606734.2902744582,-1613967.306601066,700559.8576600192,699185.6863600544,697266.5790967713,701798.3687037242,-1614494.9678524488,-1612610.3727489563
800000.0,-1506385.187467714,798724.3213001655,790255.6134864208,799771.6120999082,-1504857.069787981,-1512462.5486144668,-1513560.336860263,800304.486922203,-1514426.3417710268,-1512694.2743189582,799275.6853026244,-1511195.6873609894,-1511154.4787972474,796144.7637185827,799960.6844045742,-1510500.7454931044,799433.602106062,798713.736322023,-1499102.9647595063,-1513780.3643535357,800109.3737047046,-1498512.3958228081,-1511136.031228664,-1508659.9546700276,794023.8216883305,-1514613.4448949385,798604.4980423078,-1511298.3193932716,799607.0044908519,796396.2347215648,-1511303.1386749537,-1513435.0808862085,799975.8162331695,797813.0072846231,-1514171.9550147778,799608.2839011851,-1509229.995621673,797921.9541985459,799716.0694120139,-1506387.6009620873,798091.3434460388,799927.8951507552,-1507272.6143556938,-1513980.7549314182,800433.2401115326,799183.0646897512,797338.558824286,801396.9712708968,-1514486.4719927844,-1512206.1838934566
900000.0,-1406145.0204429459,898134.1763974142,890447.0677974494,899761.2860778747,-1403912.8223021298,-1412385.0842850287,-1413484.7949663622,900210.0978121413,-1414468.9465211362,-1412179.9953898955,899278.4977037702,-1411638.1455022304,-1411053.7690248622,896326.3593031216,900013.2931531634,-1410693.6950030369,899335.7285503778,898936.7213929944,-1399227.3051439894,-1413524.0541995282,900027.8159548716,-1399183.7766589923,-1411115.8441107485,-1408247.8686324744,893884.9381996675,-1414450.0330724514,898655.7032801891,-1411146.3887066392,899480.6888858491,896569.8636280975,-1411717.946976539,-1412704.840735139,899512.4232754796,897736.1656333734,-1413993.4090194802,899488.8160501749,-1409504.117092159,898334.5143477045,899305.531805119,-1405111.4691217595,898417.4620165272,899580.8260210796,-1408017.966803477,-1414021.651966425,900304.1168531424,899222.797771187,897523.0951521565,900991.339214368,-1414490.308354486,-1411925.1956311828
