Ip,0
200000.0,-1896124.9314078097
400000.0,-1797305.8719662563
600000.0,-1698280.9033177812
800000.0,-1598907.25745878
1000000.0,-1499085.0284891014
1200000.0,-1398791.3687073195
1400000.0,-1298097.1439336454
1600000.0,-1197159.1414090346
1800000.0,-1096187.7903376434
2000000.0,-995398.8530343155
2200000.0,-894963.7935060014
2400000.0,-794973.9763240095
2600000.0,-695428.2186997286
2800000.0,-596244.7788616954
3000000.0,-497291.6867523528
3200000.0,-398425.53291753965
3400000.0,-299528.22545830766
3600000.0,-200532.72498243648
3800000.0,-101431.73502675489
4000000.0,-2267.633953753608
4200000.0,96892.86580732318
4400000.0,195991.15787898932
4600000.0,295005.83831086394
4800000.0,393969.2661478787
5000000.0,492966.57429883204
5200000.0,592117.3862040514
5400000.0,691545.0901039704
5600000.0,791341.6137827726
5800000.0,891537.0951672021
6000000.0,992083.4497755198
6200000.0,1092858.0223997
6400000.0,1193688.0481925127
6600000.0,1294389.775290202
6800000.0,1394810.6708339832
7000000.0,1494861.9966122932
7200000.0,1594532.8455978562
7400000.0,1693883.3631029446
7600000.0,1793021.1675289224
7800000.0,1892068.8664060414
8000000.0,1991131.7376095431
8200000.0,2090273.7575273877
8400000.0,2189507.762045349
8600000.0,2288801.858341986
8800000.0,2388099.7055090405
9000000.0,2487348.090464271
9200000.0,2586522.920697931
9400000.0,2685645.38052954
9600000.0,2784783.270398548
9800000.0,2884037.0601301244
10000000.0,2983514.3807881908
10200000.0,3083299.645077993
10400000.0,3183426.9430221086
10600000.0,3283864.124338919
10800000.0,3384513.683894802
11000000.0,3485231.5952966753
11200000.0,3585859.532035708
11400000.0,3686261.159786614
11600000.0,3786351.7046655477
11800000.0,3886112.5931070363
12000000.0,3985588.2379656397
12200000.0,4084867.529841299
12400000.0,4184056.3751449627
12600000.0,4283249.134485508
12800000.0,4382506.387062908
13000000.0,4481844.523979687
13200000.0,4581239.531440955
13400000.0,4680643.389008467
13600000.0,4780007.736316858
13800000.0,4879307.188594734
14000000.0,4978554.876805658
14200000.0,5077805.368974274
14400000.0,5177144.0062846765
14600000.0,5276665.500779824
14800000.0,5376447.467034384
15000000.0,5476526.021910376
15200000.0,5576880.496799024
15400000.0,5677432.414993309
15600000.0,5778060.147523009
15800000.0,5878625.8236240195
16000000.0,5979006.86520454
16200000.0,6079122.8715525195
16400000.0,6178950.336441127
16600000.0,6278521.932473289
16800000.0,6377911.8824984105
17000000.0,6477212.538013873
17200000.0,6576508.989299451
17400000.0,6675858.448932225
17600000.0,6775279.61680714
17800000.0,6874754.529022395
18000000.0,6974241.920021931
