Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1300000.0,1299841.9807435758,1299972.034097883,1299786.4361189688,1300033.5318100571,1298835.5210422084,1300087.725840529,1299078.0452893348,1299992.002345752,1300739.4994087142,1299474.3100121394,1299751.6666754591,1299755.0878759285,1299615.1332636022,1299673.7890451343,1299873.8713549932,1299851.6604062223,1300749.1230206504,1300162.7861673657,1299927.5241698541,1301409.601724196,1300524.3380771915,1300318.7945701834,1300890.1246520928,1299687.428593753,1299993.6991359664,1300583.9036734449,1300074.1730500248,1303141.9376108996,1300571.5131636288,1300149.7496815477,1299884.8849033623,1301350.6208411076,1300055.3480217166,1301654.7663667358,1300806.3172254132,1300008.745156613,1302343.0155229524,1300476.5697908269,1301674.1417775792,1300265.13596058,1300079.6407401704,1300087.6205949595,1299656.219932255,1299842.2750516208,1300135.8444855472,1299574.1501294973,1297454.695201613,1300012.1432384308,1300031.146197295,1298179.404775422
1400000.0,1399866.5481038166,1399980.428038315,1399843.4038356086,1400038.9337896362,1399531.492545935,1400421.2709567829,1399631.6242033457,1399962.610158468,1401089.0885254624,1399738.0030294543,1399823.1512766432,1399675.755138678,1399804.1246490343,1399769.9260059632,1399868.956677254,1399910.9788551156,1401083.285535789,1400185.487009752,1399916.0723268916,1401510.6970379215,1400577.7684925795,1400200.4960844358,1401223.4945216223,1399866.1209794537,1400129.0369338722,1400685.0767748326,1400277.3313023516,1403086.1989422934,1400498.4151116195,1400129.8357507612,1399891.0669810541,1400875.0782025554,1400054.0436282554,1401353.41365541,1400928.3915723194,1400022.943300216,1401948.4875098087,1400426.0277617092,1402029.0868676906,1400169.0820231086,1400081.7638302406,1400095.6806453886,1399678.8459690304,1399983.0284019578,1400152.89864624,1399702.012801251,1398285.176237746,1400034.615894709,1400082.5685012678,1399181.0870688516
1500000.0,1499914.984360837,1499990.4702547004,1499922.3378178326,1500039.942051424,1500249.2122613515,1500688.381245878,1500201.7643340474,1499960.7668675568,1501306.995266574,1500021.8154332791,1499917.6284535632,1499727.2578547944,1500008.2503352454,1499895.9027034957,1499900.0848485252,1499979.4932662114,1501286.113162944,1500189.5379305615,1499931.9102185972,1501479.145723053,1500576.9860252694,1500124.5271394106,1501413.2437988282,1500051.5014025925,1500241.7934508678,1500717.401336536,1500437.8958679282,1502812.033447518,1500408.8623095038,1500105.916585958,1499921.799323909,1500560.36441145,1500048.7462640963,1501053.8320456366,1500957.947099411,1500033.179026978,1501538.3513432713,1500357.0357912318,1502169.806930579,1500105.7526704443,1500077.1154000424,1500094.849384936,1499773.736922258,1500117.9868509732,1500155.247368188,1499869.4539118616,1499333.5520397688,1500051.304709165,1500121.1536340038,1500238.8379624388
1600000.0,1599978.22284579,1600000.4067737637,1600009.3189969563,1600037.0692995596,1600875.3734154438,1600856.7605106013,1600698.7379388115,1599986.2382514647,1601379.0826309337,1600280.0558351444,1600018.5337174363,1599897.512119544,1600194.5805739209,1600029.7133889126,1599960.7988856125,1600045.8489083827,1601345.6807203144,1600177.370572166,1599971.546123343,1601343.9155267563,1600531.4575315653,1600105.316498969,1601451.6801145638,1600214.375691141,1600317.6060375092,1600687.1579363053,1600536.882819523,1602409.2329776138,1600324.0014525203,1600083.5521270926,1599970.9981029187,1600466.9789706853,1600041.0959406416,1600820.9991969147,1600905.7068571637,1600038.357723135,1601203.0437653398,1600286.5734655357,1602109.161100195,1600087.2678202018,1600067.6821765818,1600086.7845369,1599922.0751136714,1600227.19592684,1600144.9922101954,1600047.3901984198,1600417.3427417625,1600060.3612706137,1600142.6348849738,1601182.7125801102
1700000.0,1700043.470924679,1700008.520000366,1700088.5325033162,1700031.4367686384,1701318.3752994975,1700914.4525602474,1701050.0253058425,1700030.993816841,1701318.3956857985,1700473.1184781748,1700107.8407777657,1700141.4703811125,1700334.4412673241,1700147.5762764243,1700036.717164898,1700099.2320968562,1701276.6053664575,1700153.899815494,1700024.9937236602,1701147.2873163312,1700457.016915369,1700139.0422200398,1701358.5580383756,1700330.790640593,1700349.8099821894,1700610.6232070366,1700567.8739059994,1701972.7793531828,1700258.944762086,1700066.6274835828,1700027.748131033,1700583.866628436,1700032.8366787925,1700688.6515132063,1700795.1247196815,1700038.3865338485,1700994.2207621918,1700227.968811981,1701893.3110046668,1700111.1929320185,1700055.9436917815,1700074.1413467994,1700091.0880706876,1700296.4074572253,1700126.1128076087,1700204.337499122,1701346.0876012547,1700061.462765931,1700146.1709426981,1701870.4771994106
1800000.0,1800097.4872930394,1800013.5317297871,1800146.1388563132,1800024.428104216,1801528.3660883228,1800870.600735409,1801216.125366411,1800081.5802833838,1801158.9796284311,1800576.373792363,1800170.4413836978,1800393.8182698688,1800409.8472019234,1800229.705977564,1800109.4439649459,1800131.8696041766,1801113.5405691757,1800125.0275224373,1800078.537591773,1800932.8084875697,1800371.2047718111,1800205.4635574762,1801173.1885501582,1800387.2491278404,1800340.2585432937,1800508.958438664,1800537.265009759,1801578.1758746856,1800219.2054514403,1800056.4533564681,1800079.1990228412,1800834.0377951632,1800025.3573889812,1800652.3260253388,1800655.1697505766,1800034.0944196754,1800913.6232356091,1800187.655778269,1801586.5573474143,1800161.8426886292,1800044.1910211353,1800059.8008709913,1800242.7917004388,1800319.9280690078,1800103.2751789025,1800314.0487833212,1801968.905113768,1800055.7348290859,1800134.1986203191,1802219.623959861
1900000.0,1900129.9699625887,1900014.884914821,1900173.584078996,1900017.3070262468,1901505.5420173928,1900750.9777892209,1901197.190959097,1900123.028425469,1900945.108877196,1900584.942976221,1900197.697705764,1900587.5266128613,1900417.0105887363,1900264.951848941,1900161.5952973329,1900140.7008929988,1900900.3310024482,1900096.0322967863,1900118.5414766103,1900734.1521632213,1900288.618668524,1900274.528372261,1900942.4687877703,1900383.0985944504,1900298.003990257,1900402.3568961103,1900461.3569271024,1901264.290696653,1900200.1317348569,1900051.6718403785,1900113.9907887569,1901099.777242481,1900019.3729349624,1900673.8271393075,1900512.4103782084,1900026.929293746,1900916.8531396247,1900164.1366642131,1901253.2539253675,1900215.4413600715,1900033.96238384,1900046.1155408944,1900344.1621300955,1900301.22271927,1900080.5785556787,1900361.6653084648,1902209.7095890788,1900045.321490765,1900111.4868883868,1902221.9902290583
2000000.0,2000136.1108000013,2000012.8301429898,2000169.4483667728,2000010.9070300844,2001295.146040748,2000589.7782323426,2001029.1756747984,2000143.1636897272,2000719.0737669503,2000513.2080889656,2000189.206217801,2000672.7770152928,2000366.0698500616,2000253.047081544,2000181.506441756,2000127.78938478,2000677.9820608743,2000070.2973182253,2000135.211772728,2000567.852845459,2000217.5558716648,2000315.8076992119,2000708.2664595784,2000329.5473047763,2000236.2912440454,2000305.0796528358,2000361.2288184648,2001028.062329287,2000189.4339048527,2000048.9714976144,2000125.2421207426,2001260.1662061976,2000014.8295254544,2000695.788682556,2000384.58436044,2000018.524150636,2000931.0126875755,2000149.388075261,2000941.7386828063,2000247.61658513,2000025.7485341989,2000034.3807623559,2000375.8119133213,2000251.1962511216,2000060.5899804253,2000346.7141223173,2002080.303850021,2000032.7339541963,2000083.6836018057,2001938.180036621
2100000.0,2100117.617939257,2100008.298160384,2100139.3588010613,2100005.477877104,2100971.4752807403,2100420.08138594,2100771.202930042,2100136.076557444,2100510.8731509657,2100389.4289758503,2100152.3344738795,2100630.672277475,2100277.2675689296,2100203.9165543183,2100166.2870539483,2100099.3973476468,2100474.7391120675,2100048.7196707902,2100125.245282117,2100431.762433127,2100158.833379962,2100307.9550427045,2100497.580206238,2100245.7168838517,2100168.7584761684,2100222.7088295817,2100256.892372145,2100832.270846917,2100171.9999475605,2100044.38093895,2100112.265483995,2101229.286346797,2100011.0521104783,2100661.919321911,2100277.3626234587,2100010.2578962757,2100880.9082972207,2100132.239897823,2100674.462946669,2100241.0064069624,2100019.039654392,2100024.6708400683,2100336.7202761816,2100184.715252149,2100043.92392937,2100282.222375327,2101669.412765219,2100020.16743207,2100055.7771032923,2101475.1038549906
2200000.0,2200081.95095563,2200002.599926535,2200094.043519232,2200000.726298728,2200615.913849617,2200265.629110908,2200488.083685007,2200103.76273372,2200332.516738697,2200247.1590535752,2200099.7262789938,2200477.863160068,2200174.7737676967,2200134.3301151,2200122.3819006663,2200064.0207940075,2200300.879977663,2200029.9402931854,2200092.621321531,2200309.442969337,2200107.03076966,2200245.392646436,2200318.0310107446,2200152.9367983285,2200105.9223742043,2200152.2896385808,2200162.357772346,2200623.8468253613,2200135.5208596527,2200034.743281334,2200080.545637368,2200983.247337364,2200007.0808233703,2200536.697671683,2200185.0836499818,2200002.9343783557,2200715.6974839526,2200102.678853381,2200446.754249628,2200190.7340758424,2200012.68490724,2200016.068856007,2200243.772143478,2200116.3933381317,2200029.4609200945,2200190.3284881543,2201112.8153239232,2200008.978553692,2200030.9050876168,2200954.0009080847
2300000.0,2300040.020351104,2299997.0432532867,2300046.1197381043,2299996.0306901345,2300295.134352608,2300136.1074633133,2300232.904592594,2300055.4833525643,2300178.3118403703,2300115.93893513,2300045.5304836887,2300261.049904154,2300079.946613866,2300062.9148407364,2300063.5208506105,2300029.9609857914,2300149.4677459057,2300011.2913677995,2300047.338173676,2300178.9841857883,2300053.691778939,2300140.2884369344,2300159.7176159504,2300068.92173634,2300052.9098640583,2300085.1892368724,2300082.934718507,2300356.940562551,2300075.2105959016,2300018.9237011718,2300040.0169225708,2300568.2213420137,2300002.0888557825,2300318.489856294,2300095.0821767226,2299996.6657079626,2300427.7316391584,2300055.7580711367,2300234.233635442,2300106.1597438795,2300005.4446504368,2300007.204297922,2300126.377066033,2300056.8297403925,2300015.1107900483,2300095.7220668714,2300553.922522197,2299999.464404569,2300009.831556844,2300477.8417307227
2400000.0,2400003.02724516,2399992.576829517,2400006.544912972,2399990.7584153423,2400045.241628229,2400027.0978104533,2400034.358674657,2400005.053532477,2400030.792919669,2400013.850312624,2400001.443255147,2400043.213695737,2400005.9170351014,2400004.9634176567,2400006.680182605,2400003.123262328,2400002.596900403,2399990.147312026,2400002.4792457004,2400023.412000976,2399991.444045848,2400019.2990137255,2400002.635800074,2400003.452734974,2400009.019051099,2400011.703387581,2400015.428157765,2400013.446344661,2399996.185102095,2399998.3836432067,2400002.1527346643,2400087.909232629,2399995.7513843263,2400042.211723977,2399994.17767937,2399990.9844548013,2400057.989389652,2399993.9176739664,2400006.3832338043,2400008.427657388,2399996.5600302117,2399996.92278606,2400017.800119215,2400010.3296252415,2399998.867333733,2400018.7943546404,2400105.4048240087,2399990.993289013,2399991.2117091627,2400106.507277056
2500000.0,2499979.3469503047,2499989.562302,2499981.7337201643,2499984.5843866696,2499865.9668403873,2499924.514117936,2499892.131636497,2499966.8515517595,2499870.29400691,2499943.9396408917,2499973.6810696907,2499885.579472163,2499954.970449081,2499968.4978655847,2499967.2223505764,2499985.654034981,2499841.045419571,2499965.2479828643,2499970.4586064075,2499839.3820319944,2499917.7278822907,2499916.0565760545,2499827.2123479443,2499956.7244412308,2499969.1527941125,2499925.927924636,2499951.0418388867,2499614.5396492365,2499912.7672624304,2499976.943212649,2499976.705418608,2499674.6698831185,2499988.4506520173,2499770.865932675,2499875.2465580795,2499985.141375844,2499686.7136122463,2499926.99824456,2499741.8896075515,2499924.5374452327,2499986.1611116985,2499984.8749873005,2499945.6923156003,2499974.6918398417,2499979.817391306,2499970.4111911254,2499821.6131198187,2499982.43292361,2499972.5311992057,2499846.033363111
2600000.0,2599972.33431096,2599987.736224505,2599972.138715133,2599977.7095288285,2599726.2981465813,2599812.025842891,2599781.429082709,2599951.692816287,2599685.071794444,2599895.4101009546,2599961.719885659,2599830.3154026642,2599919.3843862684,2599952.6709143417,2599954.5947197317,2599975.7766334983,2599654.221025617,2599937.5730182654,2599959.5160356057,2599641.399792143,2599836.9488074025,2599861.5489902007,2599624.5650119768,2599920.742624901,2599926.618284075,2599829.3427067143,2599880.006998782,2599219.665401076,2599844.8868086296,2599959.7919983617,2599969.0220296774,2599452.3892956465,2599981.25139012,2599578.428025181,2599741.787180324,2599978.4906970807,2599412.056101677,2599869.909343497,2599440.8503459333,2599879.635400953,2599975.383711729,2599971.837458311,2599924.481538562,2599943.0444173296,2599958.783700782,2599949.7370183626,2599688.9478730243,2599972.73417979,2599951.407597156,2599654.631046836
2700000.0,2699979.658484789,2699986.3674075045,2699972.6653470555,2699970.907575762,2699579.655969951,2699679.0767239463,2699665.0951468907,2699963.7441923786,2699478.7364576673,2699849.0999012985,2699959.120573923,2699888.7478574184,2699885.3738689627,2699948.909227889,2699969.800553116,2699968.8356295926,2699447.214908163,2699910.481066036,2699971.453940907,2699460.1802797853,2699760.344744589,2699875.1077944655,2699403.2013840643,2699883.2635332304,2699876.3851648844,2699731.952836666,2699796.445419679,2698913.1568908514,2699812.5807728446,2699952.028735667,2699978.69056226,2699500.880390429,2699975.649035417,2699528.8254126725,2699609.003519638,2699970.8394898493,2699322.590762081,2699838.5966212004,2699129.9383569444,2699889.7077452983,2699966.152131529,2699959.6589368344,2699951.75497446,2699907.108153458,2699938.391676975,2699945.6612980017,2699636.907162921,2699961.483177945,2699926.8362138374,2699463.52141154
2800000.0,2799994.332881981,2799984.5577311213,2799974.7584466203,2799965.3795946254,2799383.798233057,2799526.943046649,2799509.470788709,2799999.358828184,2799272.59253271,2799785.4952407014,2799956.151548934,2800038.4557651468,2799838.8781979,2799944.4033695124,2800005.351127747,2799959.206335077,2799242.678188544,2799889.046586561,2800001.253832344,2799335.493755764,2799703.5386992497,2799958.5644146604,2799189.9759015003,2799833.0148263643,2799817.7644987013,2799650.567316173,2799701.915771051,2798782.063368514,2799830.1463729558,2799957.1493623224,2799999.888348688,2799831.434768253,2799973.160735659,2799656.7859294843,2799500.97704242,2799962.6487005483,2799471.089468734,2799845.4443901787,2798858.783681944,2799956.7553371764,2799960.684493488,2799950.837579944,2800009.646995356,2799860.8497381853,2799922.5226132525,2799941.3328267117,2799566.6576715386,2799949.244632837,2799899.9809204782,2799206.038777707
2900000.0,2900007.1142807435,2899981.5925401505,2899969.5087520694,2899962.452921304,2899119.13665482,2899370.8880657963,2899298.974281407,2900048.165267393,2899102.036082697,2899692.7645265236,2899943.3910618904,2900230.1993716382,2899771.374448145,2899926.857307881,2900047.696607008,2899942.4742041226,2899076.799508434,2899878.765728544,2900038.671930088,2899305.4304239308,2899682.4302233923,2900095.2878405717,2899024.8486522962,2899764.5585620594,2899755.6512176488,2899604.64349363,2899606.498426876,2898891.091014538,2899901.6178303836,2899975.92239204,2900023.3132102145,2900380.9318863195,2899974.876495385,2899956.005232792,2899444.645448691,2899955.0176784536,2899856.8845417844,2899895.4268191755,2898688.40176407,2900067.858508698,2899960.8605858907,2899947.845210968,2900070.807093634,2899803.3768031257,2899915.2991228364,2899920.3895434365,2899388.285279761,2899937.5818390264,2899874.2474415987,2898845.717511743
3000000.0,3000009.545873205,2999977.2324452363,2999950.830039388,2999963.2081741025,2998799.686673179,2999237.652697839,2999044.815190255,3000096.094303032,2999007.8985968363,2999572.305900316,2999915.2034474374,3000402.7537471587,2999683.903185559,2999889.03768975,3000081.4116815,2999917.2131292745,2998990.3872250137,2999883.9927554512,3000071.3404074,2999395.059746153,2999708.57449242,3000254.4561716663,2998950.790854676,2999681.2725445176,2999699.9065769007,2999610.8445973517,2999527.0157342465,2999261.5242305063,3000018.898325487,3000005.9843845638,3000039.1177609717,3001027.2971181367,2999981.101311238,3000378.346642327,2999462.240235851,2999949.448565647,3000422.3174076937,2999984.133194183,2998674.73343095,3000198.452947615,2999967.6350258538,2999952.3918025745,3000107.1603673864,2999740.161494624,2999919.8900320213,2999872.967673904,2999054.84515902,2999928.7350984225,2999854.5908667888,2998394.4556699474
3100000.0,3099996.7328449665,3099971.8559020893,3099917.741985068,3099968.1411677427,3098473.235175617,3099158.899220449,3098785.1072785095,3100129.4599464405,3099025.086039785,3099440.070642305,3099872.0260398365,3100501.239331734,3099588.040159671,3099831.7297955425,3100093.895398478,3099885.814786472,3099017.472031996,3099906.5559196533,3100088.4608404487,3099607.7289617294,3099785.3749950374,3100399.387016435,3099001.580444257,3099595.4987514555,3099663.01209057,3099677.856349911,3099482.834595672,3099860.400244377,3100163.1536836107,3100042.285651306,3100039.9750440377,3101622.6322072563,3099991.1949013774,3100844.8053759825,3099564.3168517896,3099947.452948301,3101065.1388385287,3100098.2836386706,3098851.7765873987,3100318.915789158,3099980.668858382,3099964.84507721,3100098.823684255,3099682.1824189,3099937.481173473,3099799.651352642,3098582.506429628,3099925.0426620436,3099846.237995258,3097915.174540408
