Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1000000.0,993456.6317533976,991408.1293416036,980654.2557059256,1077985.81093713,965005.3638301308,1294625.1837612179,941994.3121371495,961333.173384768,938202.142041189,980183.8991362551,1039405.8699658705,996639.9076153908,1064051.6978683106,1028047.6659121542,969511.0937693544,1016580.1023334723,995291.338263522,869790.9973328643,1035016.9646311994,1035677.8878685505,1029581.4699252772,1008628.4065328687,962456.7618035215,1021744.5751611928,971250.5573689026,977114.2997187554,1256214.5857777873,896125.1959349297,981703.6203503051,1071725.8239904807,962289.7013877898,931861.4117883064,972362.6173543859,1125755.16638433,1020145.802705908,1000220.9292301823,1004914.0321141905,1026568.030693604,998050.7522682198,993489.2090346069,976871.7362202036,993222.0578464796,874734.7873962858,948879.2269946969,1127198.9124884862,1017479.1786215438,985434.5523335608,972215.8897487876,1142360.638583154,1010864.2124500598
1100000.0,1097045.487044874,1097460.8924329332,1063314.9452043232,1192693.0154091364,1098413.1738883012,1375203.091310885,1061287.5144480737,1054431.741957309,1014680.6961776743,1072691.6397938605,1142186.5186606029,1092271.156854744,1154821.4196920285,1130328.512587479,1064558.3625082502,1127912.1785345948,1090802.4034054605,986110.7707861988,1176512.886162316,1135824.1618750943,1115717.3248562186,1111236.5698314426,1066443.917247498,1127043.8191181736,1079132.790475207,1121989.893924288,1436967.812005501,1003746.168891778,1075786.9118627186,1210978.74177011,1066580.4833173454,1014622.1724346268,1067024.603291753,1228052.4412579474,1153614.2329426524,1100243.807914873,1103379.400460994,1148152.4108120315,1098806.4922707896,1089180.8445287074,1089808.8399291504,1096458.3173919192,972288.1210959528,1048705.9225271912,1263472.5445589158,1126033.653353598,1085099.1769300043,1073288.6852833421,1251927.0557801668,1115450.732733125
1200000.0,1201065.4891687937,1203971.2445566135,1146794.4091454912,1295130.4975704695,1233137.5726843523,1440601.318601986,1187714.2907733892,1151182.9637317955,1093819.6016677716,1166980.7030380794,1240019.8168686552,1188216.3849082722,1240070.7376474743,1229027.979877215,1162621.5807387966,1235677.8930415232,1186762.5057458587,1123939.7230280358,1303149.0485653174,1231816.0104835941,1199281.7877195806,1212550.968541198,1174576.618985332,1229091.702591267,1189949.7862590316,1263039.2894603666,1533401.374958785,1125529.5570312918,1171611.5909460871,1329691.0655036813,1175039.694121057,1101935.1470772666,1164388.9173683345,1317083.4219011671,1277702.5577709235,1200237.4678930305,1201283.3843624266,1262562.0069005266,1199710.5009404859,1185510.9993987945,1204548.6241040986,1200183.538993725,1084759.7063332929,1154138.1859173812,1371856.0579909757,1231370.6941270086,1186296.4345041416,1177333.0935779845,1344054.8432631071,1218232.9716176467
1300000.0,1304894.5851624177,1309885.7546401587,1235128.8083689676,1388483.922203022,1360758.2123845813,1500893.819776159,1315834.6958867828,1253431.160061113,1181068.1826737316,1264915.3408987653,1334376.040466139,1285629.9379966895,1323688.512005194,1325098.7172189378,1264961.4654346548,1339117.2750948938,1284338.6404216052,1279574.6172001709,1413436.0220743294,1325279.7185527221,1284015.336803514,1312539.0788698841,1285970.6884450426,1328122.2091559416,1301953.7387311235,1390464.507987431,1603348.8882704503,1260777.3900830764,1270635.3229861746,1431213.3444124556,1286710.063549836,1198497.2567949006,1265793.4763661134,1398900.0546676859,1389537.8815054258,1300207.3862995068,1299218.5726744502,1368606.2123517173,1300631.7585237895,1283575.3790058387,1318367.4688448356,1303826.2174271548,1216434.06121254,1265489.9780542976,1462451.414853612,1333110.5330366278,1289070.7352677714,1284112.2334277623,1426321.0001458903,1319010.1702063764
1400000.0,1407959.5809127402,1414317.5592351442,1332519.6970359478,1476458.718899434,1476807.170264911,1561544.9020981302,1439323.2958292526,1362098.2590767026,1283180.9896139745,1367843.1584535008,1427083.924832175,1385403.658953475,1409241.223754418,1419848.1489286956,1372021.872746907,1438536.8622273097,1384411.63080521,1436369.5311928396,1510920.961447173,1418048.1059462938,1373546.0761500527,1411440.9715560463,1398714.8747121866,1424931.9505511431,1412995.1861617402,1502196.8384749112,1664138.195092816,1402081.6736280776,1373787.5683565505,1521391.9712012568,1399611.2898972465,1309142.9921281696,1371839.0282494766,1478300.7847855568,1490478.0885061491,1400163.81884279,1397751.998291774,1467362.3498219384,1401435.3632209846,1384157.395201895,1428881.9732382866,1406835.7886572888,1364814.9632197693,1381401.479491307,1543470.8579996757,1431683.065280839,1393096.0655493466,1392658.0793143872,1504399.0682420302,1418014.3615568304
1500000.0,1509875.5051194625,1516766.472432645,1442415.90570332,1562355.3703541446,1581457.4010102868,1626297.6447326215,1554163.0892956252,1476387.5533320643,1406925.9518318498,1476002.4782442837,1519912.689162897,1487889.9476288224,1499788.7255875438,1514603.1987787138,1482975.4672709382,1534933.7708881309,1487291.8067476046,1576651.6579377698,1600181.0869676946,1511797.3723778657,1471018.6892365632,1509670.688612628,1510420.9897323118,1520574.8737790138,1521252.1581642972,1601232.839688194,1722672.5887970002,1538021.657642731,1481026.5034730698,1605368.9068183713,1511325.528692551,1436435.317939282,1481922.946109451,1559002.6208851298,1583635.6204097641,1500118.728250274,1497277.6722240057,1560962.296563174,1502012.6645037187,1487457.6703779781,1534814.1666978789,1508817.6955240606,1516418.1708727034,1498830.5357784966,1620516.5851470241,1528019.6778672237,1497716.8497970991,1501461.640711849,1582425.436622464,1515774.9194897446
1600000.0,1610516.9111267624,1617184.297427984,1565171.3944571237,1648806.6644666474,1677342.9818617238,1698045.213948234,1659698.2472779674,1593442.6416869971,1552985.6442060403,1588028.424011486,1614269.421727461,1592698.591845704,1597420.9824992397,1610440.0932861369,1595668.3738858518,1629581.7928722748,1592515.8392619125,1695254.5477789056,1685178.4169909854,1607749.1892499847,1578106.9438679197,1607692.6634495931,1619070.2288675762,1616089.4161565176,1625763.1164047618,1691845.3610279143,1782565.0155079006,1660761.9355985338,1591066.894115593,1687033.9066884469,1619857.3271322108,1576105.4521456591,1594104.222900672,1643789.995407152,1672246.6385650812,1600082.3861349889,1597903.2792433773,1651708.2952139552,1602303.7894772987,1592920.4693926675,1636119.8961729454,1609612.1736960725,1655100.1578499137,1614098.9169312734,1697397.2022041408,1623227.8931877755,1602110.3499412753,1608930.5848083862,1663420.728685839,1612943.2325569594
1700000.0,1710007.9588275868,1715898.2312630631,1695308.5652665072,1737650.7597602806,1767627.8602886125,1778683.1133320115,1757537.9566111846,1709202.6577220857,1707391.5049972478,1701083.9933901115,1710942.5627981056,1698707.0177451945,1702369.6186342211,1707965.32503574,1707273.2352016885,1723707.6222870168,1698874.531470328,1796374.1491449857,1768946.1066711857,1706398.0237884102,1693441.6545279713,1705903.24755389,1723627.5470015968,1712281.3563604378,1726517.4988488369,1777846.0019829052,1846065.838330681,1769228.0582923617,1701612.5161184059,1769172.4223813184,1724228.2048607087,1715768.0563653824,1705640.649421609,1734312.301993678,1759041.773947897,1700060.6151949298,1699405.8860481903,1741616.2016893441,1702306.5565900085,1699300.3457541182,1733638.547570691,1709298.2422929122,1774333.5093381773,1724422.515089079,1776684.52541028,1718327.0633486703,1705518.396022931,1713891.9788586912,1749331.8110434562,1710125.0844164484
1800000.0,1808650.9763149244,1813457.9772850296,1822752.660232436,1829746.2919987952,1855122.7910620682,1868203.3289166272,1850126.9744963413,1820186.4963719482,1848542.8185919074,1811898.81956484,1809906.8368821729,1804379.910747288,1812181.8527728715,1807171.300588164,1815389.8558600573,1818262.7743956768,1804765.406291698,1886183.985980941,1853611.932850041,1807332.0772761032,1811868.282563346,1804539.1932582872,1824129.475456696,1809566.3578384118,1824207.7242624543,1862180.946289614,1914534.7265865302,1866412.0206954163,1810171.092095397,1853578.1599010488,1824533.0751349628,1843043.4978137112,1814044.069521275,1830563.9627765329,1846064.3234385431,1800053.4464617094,1801287.0805238322,1832186.9509976902,1802070.3070686904,1805036.1816403503,1828625.7732881848,1808135.9806041287,1876715.8661888016,1828773.5504278173,1859845.24331698,1814053.0285872747,1807451.7555420846,1815878.407591977,1840705.5107263015,1807745.966930129
1900000.0,1906825.847854436,1910468.8699721163,1939211.823378544,1924788.229732675,1942007.3782100882,1963666.407078161,1939876.7123688443,1924811.6332178344,1966423.6313625462,1918123.3450005925,1910305.8594638288,1908299.7438934941,1922158.1042470082,1907439.3448839947,1918855.7517535454,1913771.9184391776,1908750.667759896,1969839.347766479,1940395.759244144,1909308.8238860087,1926525.7225840625,1903631.4833600647,1921384.6640101431,1907895.49745344,1919877.0874804463,1946923.8837218813,1988350.404482653,1956276.8970856704,1914997.1961148644,1941008.3888324231,1921621.368185977,1953672.260641888,1917963.07088049,1930494.414310416,1934589.3672901047,1900055.5559248303,1902926.1116834518,1924261.8500897454,1901677.581536287,1908789.9948880763,1922376.711122229,1906475.542890899,1967715.3793346616,1927709.246140944,1947095.181979669,1910731.97279503,1907788.5710141603,1915114.1701133985,1936296.8055298682,1905967.712251256
