Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2000000.0,1948931.7832514097,1944693.028807437,1951675.6712409272,1945082.2026000968,1957404.6239458353,1946706.6501843096,1943211.3753090603,1951222.4215206734,1939890.0649848909,1940526.5554453793,1947899.964276544,1943223.8106540407,1943134.8335265657,1945794.7615318273,1944488.2841781147,1945695.143753068,1944103.9871045335,1944348.536164935,1942578.8138854676,1940883.8088312303,1941884.5881492454,1943505.3118001628,1943655.2567628678,1948840.1208627138,1945270.8139038256,1950254.0185021458,1947656.6950401515,1946821.5222330298,1944169.648906516,1948936.6509494479,1941174.7676860164,1947359.1661038846,1945113.2342104765,1945508.356302585,1948813.507179471,1941954.4038049344,1950335.7469045373,1943006.2314751374,1945596.605532901,1941516.2004453964,1936561.359740155,1948710.5988469434,1946260.4949322664,1949999.7538729548,1946267.3709501007,1940254.4123905553,1954046.7131761792,1948902.3693043452,1951647.8656134203,1950843.7301052161
2100000.0,2039614.7320214878,2037009.2232894048,2042325.389466572,2037611.411206587,2045746.6641415248,2038064.952287368,2035494.12790549,2041789.8775882786,2033317.1237486526,2033955.3694144452,2039258.1982480788,2035865.67506679,2035585.4197251548,2038089.8585784899,2036393.2184896322,2037499.7061908483,2037086.9435323428,2036719.4494758127,2035268.5190259127,2034431.7144153838,2035011.8870124673,2036475.915865288,2035825.9336159087,2040108.0780379125,2037350.5697169655,2041063.0899382355,2039422.5910924023,2038307.5210277096,2036613.4395101103,2040246.2648495745,2034449.4050851183,2038617.986521802,2037576.1745151128,2037885.6716902764,2039976.4665682572,2034801.9863354857,2040855.4287465508,2036127.4274149097,2037749.085651476,2034716.3602791596,2031382.809655396,2039636.650195942,2038255.719640704,2040470.4699360176,2037924.7025021624,2033963.0492103498,2043682.3311289966,2040292.7964768896,2042076.4202704092,2041028.6614798387
2200000.0,2130825.8701185207,2129447.2829844127,2133120.000687363,2130159.248497574,2134576.1957765855,2129913.0221199314,2128264.4518343625,2132757.1434143684,2127117.5691732126,2127663.1537621953,2131014.150905,2128810.332216944,2128330.272057738,2130463.7040177383,2128861.883888785,2129719.949408369,2130027.9578566407,2129429.4488967815,2128308.137396007,2128215.726333733,2128232.5442730845,2129590.150548663,2128424.900964535,2131581.243803716,2129737.8085041344,2132235.3817843576,2131117.998813939,2130322.5494271475,2129378.1560034305,2131821.348898337,2128028.5111290175,2130222.582494214,2130209.60639888,2130383.796242495,2131579.5007775226,2128027.790378432,2131741.2694795085,2129275.5986514622,2130132.9157508775,2128076.5961289518,2126291.98898747,2131069.466108849,2130579.6272825366,2131312.288222487,2130116.2202336933,2127738.7613398028,2133615.164490099,2131827.4986339104,2132644.554853066,2131647.9658788913
2300000.0,2222618.592872545,2222278.5858444185,2224489.434443737,2223059.5894532236,2224273.6488784514,2222271.251129059,2221427.179280657,2224353.80367651,2221206.8614268005,2221671.5077430466,2223297.5932512246,2222137.284146507,2221490.2202016446,2223226.454843178,2221651.252905089,2222407.5575359454,2223264.1949338648,2222567.248095113,2221740.317831822,2222291.555864536,2221764.460468484,2223038.284615956,2221463.058370533,2223568.148818838,2222590.9950926634,2223996.9609887754,2223219.960354971,2222808.6408816534,2222571.9644798576,2223916.968767734,2221927.1177650657,2222362.6909726784,2223225.1203877493,2223277.0594533477,2223733.6796145397,2221584.812910371,2223225.8730321447,2222723.5816139025,2222966.291775959,2221755.3730949922,2221347.4319525934,2223083.519736704,2223373.6558747664,2222789.7104867105,2222776.97149667,2221763.2477074186,2224237.413730855,2223866.252062125,2223789.3490325375,2222932.3174810912
2400000.0,2314721.4950103215,2315490.1298041763,2316477.1210696083,2316367.0336633003,2314731.298715716,2314873.4477012684,2314671.6207225244,2316444.785679132,2315338.6442629336,2315818.5988909556,2315929.9728450924,2315690.7196468944,2314928.3822535663,2316399.4145763163,2314343.5604452942,2315343.2516939617,2316878.7641054466,2315968.3622428025,2315377.72662152,2316532.1083884276,2315590.93774666,2316775.054932401,2314701.3862216934,2316036.2999712434,2315786.074324119,2316222.5789425224,2315871.1636511125,2315451.391591155,2316048.075035677,2316457.6385898474,2315970.109367497,2314901.3609326105,2316569.694462481,2316559.393526412,2316236.6824099836,2315232.7178868004,2315176.8828684017,2316503.903774161,2316180.3164044004,2315689.1086495044,2316494.043643931,2315432.329835224,2316498.7042515264,2314788.6513447245,2315591.110807489,2316021.409026297,2315512.000602619,2316426.181300191,2315550.6612203927,2314726.71036385
2500000.0,2406690.81051206,2408846.174558382,2408801.291886017,2409897.8510435917,2405468.462345756,2407312.6272998466,2407623.475072647,2408641.694404431,2409224.6818022444,2409853.4039042196,2408543.588478224,2409180.3729329873,2408345.1925239903,2409767.9488218087,2406539.8690918745,2408164.891805436,2410728.9157000245,2409320.2837561704,2408911.467698673,2410710.1029699445,2409514.3936115024,2410585.046855979,2407779.9772085994,2408689.8216572106,2409011.1910116007,2408543.0862042364,2408904.123671601,2407841.57571369,2409503.1818314656,2409127.257717214,2409892.236124182,2407481.3651636685,2409999.2013042085,2410003.7671043854,2408700.7497150986,2408663.984591543,2407209.4357255455,2410449.1292705582,2409497.1608717833,2409658.7275003414,2411608.133919894,2407690.3147543087,2409636.4366288274,2406920.739145523,2408151.183520611,2410348.30598336,2407063.833007285,2409243.4998271777,2407635.9366545193,2406609.083949772
2600000.0,2498118.3990794932,2502016.5191152836,2501007.9859974114,2503340.1485808175,2495856.33878798,2499232.6610101243,2500018.876636027,2500490.926057473,2502669.8073581043,2503559.1705127144,2500759.8568082545,2502325.2304744013,2501424.9131555925,2503003.5458643287,2498048.9981463277,2500541.51854826,2504539.4390479387,2502314.5117996624,2502058.8980796896,2504612.7201094306,2503265.2460755515,2504199.8514581025,2500386.8655322874,2501124.7042841525,2501919.650040125,2500526.779501392,2501950.867592568,2499668.2525325357,2502625.1198007767,2501531.0452428646,2503467.59088868,2499699.6880741683,2503209.7615507534,2503287.087176889,2500738.7653185506,2501652.904721745,2498875.4267520932,2504291.501658245,2502571.5336424564,2503404.588441608,2506565.00539717,2499451.8397757644,2502446.1088710935,2498710.6686199084,2500147.942895225,2504522.387600769,2498368.675206266,2501916.320310262,2499578.925403817,2498090.786815024
2700000.0,2588829.534564607,2594736.088434502,2592679.487518864,2596405.1300693043,2585392.964421485,2590505.036596085,2591845.183345378,2591683.692205132,2595679.5178340785,2596867.7104793256,2592372.177225069,2594995.805153332,2593989.100642312,2595822.6911045853,2589013.7611884875,2592338.844249186,2598037.9775485224,2594798.588226839,2594704.723728005,2598152.9691147776,2596635.063869935,2597432.92768918,2592413.298937369,2593019.5422448316,2594295.320793745,2591881.8291254146,2594615.773513476,2590881.74182495,2595244.5990707907,2593383.5053758975,2596628.1726417323,2591298.2598560085,2595989.011963161,2596146.354678998,2592151.0600388777,2594180.5653104284,2589874.4411429735,2597795.0304324473,2595154.7471653544,2596755.8287161076,2601308.4298754875,2590524.9466397683,2594729.5294982432,2589813.1548689976,2591529.983351448,2598378.013946698,2588991.2077493896,2594092.0978964567,2590954.6550225364,2588840.0796038997
2800000.0,2679011.510936581,2686945.5948666655,2683631.7379566287,2688972.304453176,2673936.6442016885,2681338.9896455533,2683410.9578387174,2682220.877214094,2688510.915627323,2689930.679610853,2683476.918082567,2687311.879499434,2686109.595550247,2688132.6854412984,2679949.3841162543,2683726.8711693464,2691090.566513194,2686881.7484168396,2686993.114988376,2691444.20360072,2689592.389576058,2690290.1842975956,2684049.8851650096,2684301.0690487917,2686178.738536481,2682615.493466683,2686658.705570425,2681781.8789226627,2687444.2566284374,2684662.8361143214,2689536.5897483495,2682310.8478137217,2688340.028148124,2688516.9800061043,2683055.6262086835,2686501.04143632,2680219.402919439,2690878.916755317,2687229.6120405523,2689733.943088246,2695900.7396791913,2681060.966683423,2686552.9407096244,2680189.515296284,2682589.4068847205,2691902.3178983247,2678794.9445674233,2685640.153047486,2681582.0783833,2678856.9021321707
2900000.0,2769250.920910764,2778873.1357086017,2774041.250362013,2781184.9803127684,2761834.6551633477,2772306.420675199,2775337.8373051626,2772491.5406720373,2781659.4139098856,2783131.719494408,2774523.1127663977,2779673.1002274635,2778153.4122097953,2780121.607454848,2771701.0695790127,2775208.4258140717,2783795.9334667693,2778969.8629112705,2779350.886958246,2784819.4493659902,2782348.1158423694,2783025.719706688,2775805.8322703275,2775238.1424335917,2777922.165104583,2773110.173026579,2778130.5278736623,2773021.3540369193,2779598.7704803604,2775690.6235868353,2782597.0299230474,2773130.0663103242,2780544.1624943805,2780613.473964826,2773934.0118318046,2779138.054192395,2770316.1853441373,2783695.6398042957,2779079.5196902216,2782602.381549182,2790539.2726224153,2771595.212183996,2778296.155298714,2770198.0257821726,2773963.551324674,2785288.5187307475,2768064.78363478,2776758.4356101425,2771653.8772103875,2768556.28293714
