Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
233.5721469090121,513925.7274561846,514518.1020688145,513592.60982908384,510746.141054635,512419.7373863824,512571.5760760751,512731.7165946074,514465.9326333973,514614.5144674344,513138.0599889485,514615.20449945424,514496.1953531946,514413.3444511365,511792.71122081217,514515.7737412125,511663.53415403713,512113.3920149832,513881.0465245129,514250.5463788704,514216.9314993753,514146.68487725593,514528.7632930936,514165.12360994046,510409.7962067837,514100.2606793662,514445.7458625481,509051.892826971,514149.5102195858,512536.3301283174,514326.6462497198,514442.27585143177,513055.10453803116,513668.746242107,514384.69622049615,514017.0939228746,514425.8448482134,512882.79662588,514012.7767829104,514551.7819458514,514057.3527623215,514058.668985889,514349.53375010384,514322.650352233,509892.4136847914,513870.4332508093,507738.9724417746,514333.0214690586,514009.15545767243,512130.4420158836,512712.0769135115,512192.0856438608,514190.8902297325,513933.2008099331,514169.4917482068,514207.27291492024,514464.3454899906,512605.1967402111,514002.2747587018,514512.4876151393,513715.1667088066,514126.1240874933,514408.1767360349,513648.5427909438,514436.8222768288,513485.51694008475,514011.090002383,513155.5920143082,514484.8692351225,513989.2826115114,512704.57296822435,513500.74635249,514605.8911740477,513926.58736695506,512680.9664995947,513420.3215816831
428.1332398719391,514105.64414765453,514700.1526363749,513777.2173835675,510922.9776924865,512598.4609454472,512750.9723143336,512910.1133229104,514647.5771375773,514796.1334568125,513321.01116803713,514796.61041398026,514677.5686312069,514595.98198651907,511979.8624456879,514697.8863555746,511841.380305535,512299.2836708026,514065.1328749744,514431.9349912936,514399.7902386742,514327.2890234456,514709.9544836065,514348.57639004,510588.957375521,514284.0424024136,514626.61488755385,509227.6766943021,514330.923581525,512715.55285510025,514507.2689623936,514623.90706916346,513234.5142230743,513848.969646856,514567.45453194,514198.7679538725,514607.6254169839,513061.6691845813,514195.2999012721,514732.73164272937,514238.1712168646,514240.1706255978,514530.7347092847,514504.21315077116,510068.81512347714,514050.1994971574,507927.4768550991,514513.3008206776,514189.1037570972,512318.1918005468,512896.4634054246,512375.8632061115,514371.1586479974,514115.7797290354,514350.8922675432,514387.5101530326,514645.2142108217,512789.27033923,514182.2839424739,514693.5120194553,513895.10859997576,514307.23807707155,514589.22821537365,513828.4834090152,514619.55724590155,513669.4657414471,514194.5648935213,513334.8047539527,514665.6069611535,514172.8408958009,512883.5648349565,513685.7163826866,514787.6093471113,514106.6721055797,512866.29796142865,513602.90109837963
784.7599703514608,514435.43195698643,515033.8469294785,514115.59012794297,511247.1140931473,512926.05166959047,513079.7938001526,513237.1110829008,514980.5227919818,515129.03758167353,513656.3576207469,515129.1240427232,515010.0190154468,514930.7469496861,512322.89849536313,515031.693692601,512167.3615197721,512640.01306165813,514402.55382951023,514764.4096398465,514734.9626212199,514658.3290849601,515042.077480201,514684.8355346914,510917.338631704,514620.90478213795,514958.1441852927,509549.88813291024,514663.4432230928,513044.0560772957,514838.3440253485,514956.8363071072,513563.37310906773,514179.3081278229,514902.4449115525,514531.7649994795,514940.8282576682,513389.53679268213,514529.8619069607,515064.4097590252,514569.6009998261,514572.85123906727,514862.86797073385,514837.0076442085,510392.150643155,514379.71093038865,508272.997046043,514843.7477998619,514518.9441299028,512662.3217380045,513234.4362032519,512712.7223851582,514701.5870958933,514450.4428595751,514683.3884816932,514717.8811171632,514976.7431497682,513126.6705473937,514512.23362902045,515025.323247663,514224.93544659077,514639.210355824,514921.09615402546,514158.3071447085,514954.50241528975,514006.6366355386,514530.8656311704,513663.3004583558,514996.89646151033,514509.29415002745,513211.6587638861,514024.7565339922,515120.6930903161,514436.75949545536,513206.00145207276,513937.55232299934
1438.449888287663,515039.9401027522,515645.4991764114,514735.7894691599,511841.2440792449,513526.4986542913,513682.48919712537,513836.491746785,515590.7882657514,515739.2445188539,514271.0427941105,515738.61544351396,515619.3829777725,515544.3441384886,512951.6482564113,515643.5508497733,512764.8541601425,513264.5418578796,515021.0205312829,515373.80518032407,515349.3131803541,515265.1062095414,515650.8627885528,515301.171040536,511519.1956791802,515238.3469622735,515565.830566664,510140.5056808048,515272.9199757154,513646.16737527173,515445.1885938594,515567.098348751,514166.1799263115,514784.7868948088,515516.46883464453,515142.1154735443,515551.59128030436,513990.50397803757,515143.1098194441,515672.3721234959,515177.0820696242,515182.620226746,515471.6464076562,515446.99134331936,510984.8019863437,514983.7104270658,508906.31285333843,515449.4454432653,515123.53055276966,513293.06561586866,513853.92010418273,513330.1735675129,515307.2558196149,515063.8722455746,515292.8226687889,515323.44338118384,515584.4295473515,513745.1080513434,515117.0127483386,515633.5167534761,514829.49109716545,515247.6884389789,515529.41740418493,514762.8544659008,515568.4353324215,514624.65191675647,515147.2809478457,514265.434215385,515604.1462388135,515125.9878795515,513813.06644836,514646.18925845367,515731.2219387772,515041.78837583755,513828.65289416537,514550.91619068134
2636.650898730357,516148.037480275,516766.63613471686,515872.49758290674,512930.253953285,514627.03780436725,514787.1242565518,514935.1457197101,516709.3346119627,516857.74256556685,515397.7542914188,516855.8028009948,516736.2979812515,516668.98707674345,514104.037857385,516765.0557492746,513859.9642459189,514409.2184574732,516154.5929026386,516490.7348245244,516475.3591561998,516377.2737325084,516766.7892993922,516430.8316366533,512622.18852444843,516370.0391891574,516679.7067423074,511223.1312255948,516389.99420052115,514749.7294261544,516557.49096560787,516685.7279166453,515271.163364841,515894.53310168633,516641.9394271943,516260.7865739849,516671.1373181488,515092.03929948364,516267.1889783672,516786.7650149546,516290.50503559475,516300.2206100669,516587.4739330902,516565.0053596218,512071.06580444117,516090.8685657089,510067.1143883361,516559.66013693,516231.7105869693,514449.0735602762,514989.3760903856,514461.9322399096,516417.43432020384,516188.2709862175,516409.8201208535,516433.4231902669,516698.30805265007,514878.6565965234,516225.5202566664,516748.290162625,515937.59464589687,516362.9476745733,516644.5049123826,515870.9338299324,516693.711825101,515757.420141705,516277.0998168559,515369.1591381298,516717.2320839001,516256.3132203474,514915.495504171,515785.1917040582,516850.28549120354,516150.7447904305,514969.89873043046,515675.04795861914
4832.930238571752,518179.31431392423,518821.6262988454,517955.7083346658,514926.3275160999,516644.07599789405,516811.5847585465,516948.9630340631,518759.4135555362,518907.93063822406,517463.0134291685,518903.5918629302,518783.4570918384,518730.2051444904,516216.02032982843,518820.6950060226,515867.0053762928,516507.14423548477,518232.1903424315,518537.7760638268,518539.223432925,518415.71113001107,518812.3797881675,518501.241627816,514643.2844300631,518444.18302174564,518721.4172907853,513207.68483509065,518437.2857733502,516772.21566024044,518596.2143684525,518736.25979294674,517296.74749783706,517928.3937606736,518704.8268827421,518310.9889901851,518723.3426718208,517111.04711925396,518327.6306584808,518829.45966347813,518331.1270148229,518348.44459165906,518632.59220187506,518614.0550013261,514061.9860238386,518120.4007281556,512194.6578970702,518594.60615166073,518262.9339096118,516567.5645356122,517070.4904882248,516536.3655900187,518452.3696101751,518249.25460130244,518456.9750709225,518467.9830798878,518740.0308198495,516956.310283321,518257.25765731384,518791.53737766703,517968.61035728897,518406.96451579523,518688.5964478258,517901.8746945904,518756.1521235922,517833.62185472564,518347.8400570456,517392.3524886049,518757.52790503757,518327.96887085977,516936.432129372,517872.7196722314,518901.42801840603,518183.2750672555,517061.5707149938,517735.04830487515
8858.667904100823,521903.1440904832,522588.2797555754,521773.0099950054,518584.90759890573,520340.5094154552,520521.33542902546,520640.29031168,522516.52377912326,522665.90152247256,521248.6592148278,522657.18018117757,522535.4484959638,522507.6070677436,520086.1444753954,522588.455462631,519544.96516365744,520351.77903860685,522039.6517634146,522289.0687828765,522321.726778245,522151.6497682179,522562.318009765,522295.47485555423,518345.6778802629,522245.29005539423,522463.8306058789,516845.7698208379,522188.9861972144,520478.32543609006,522332.8144988392,522495.2071806772,521010.19191625103,521655.4826276314,522485.79787370475,522067.9667686554,522485.33429414564,520811.5756367013,522104.4740384686,522573.8042789028,522070.6815269926,522101.7458763344,522380.68478137616,522369.0966606851,517710.7184879164,521840.955694966,516093.779291878,522324.4491246805,521985.97279326787,520449.2019868575,520884.615288565,520338.5662363136,522182.37439141213,522026.9440937504,522208.4382542878,522197.26660888345,522482.4945857856,520764.2114193752,521980.95108262467,522536.4085700463,521691.0425321319,522152.8366018725,522435.9174335929,521624.06375308975,522535.9983905539,521638.7877010463,522142.8127495961,521101.1290016979,522497.4649993265,522124.57603809977,520641.4762652213,521698.30389483843,522660.87489463604,521908.32082996104,520894.8580166379,521509.27363245963
16237.76739188721,528730.7565618689,529492.1627826012,528766.0978829432,525290.515070513,527113.5169041108,527317.7823041668,527406.6747883004,529401.1306490896,529554.2836781393,528187.9132495433,529537.5979772735,529411.4359148653,529428.9494257561,527176.2828728411,529494.1038362846,526283.6361232892,527396.1475913172,529016.1930468971,529162.1760944125,529253.2673452131,528997.9916474398,529437.3316784072,529247.6141550337,525124.6476794921,529210.1074197922,529323.6393408385,523515.94387531385,529062.6579702287,527268.0425035714,529180.8709311078,529386.549348259,527818.9252880312,528484.0841876714,529415.3760323289,528951.0937405119,529382.1679538868,527593.7306857532,529027.7024043426,529437.600783751,528922.3671973178,528977.9847558563,529249.0051005431,529249.2892983697,524396.9332480164,528662.3112260669,523238.641029865,529160.686737302,528809.784435691,527559.0413635513,527874.1029675512,527307.2748947688,529019.4855196245,528951.2293841963,529081.7158894747,529032.9715442578,529342.4982096051,527742.6944922382,528805.0067330424,529399.5408084415,528512.9845656907,529016.4048568922,529306.568852867,528445.1837744236,529462.5019498254,528612.002680819,529096.753462805,527900.3248656851,529353.1454890134,529081.3669312855,527435.2235108167,528707.7754081568,529551.058179521,528734.5140866318,527918.8084430873,528421.6135192185
29763.514416313188,541252.6257090488,542145.9625517016,541571.1817891315,537580.8472610393,539520.3965355562,539764.339230765,539810.9385643557,542013.819744971,542181.1367431212,540908.3481945613,542150.1983019123,542010.7680204399,542107.22152231,540159.6828845714,542150.339926706,538626.1463804045,540298.9871269165,541795.8442834537,541750.9933041638,541953.0988057734,541542.2495111406,542044.4049966488,541982.1718205705,537525.8124118288,541968.0384404679,541897.9630169405,535748.7837011799,541651.8308992123,539702.1844886622,541730.2001277908,542022.7918227235,540306.670913852,540990.9017786123,542114.325750673,541556.7298746235,542028.1157616902,540022.9610738088,541719.2223899703,542020.851931202,541472.2354529748,541570.608820495,541832.5984665698,541851.7298723188,536647.257419295,541171.882447525,536327.4919355167,541690.2962588535,541316.6555873045,540573.8285467477,540679.963546399,540078.6378604936,541552.4380246565,541643.0333091365,541670.2816849335,541563.2267150846,541917.5716874752,540529.7426212151,541309.1827545182,541976.1313341411,541013.9007525562,541588.9721289534,541907.0918212165,540943.2070096296,542152.489876575,541388.5054781843,541836.0813359807,540367.1647466582,541921.3862999022,541825.4310486257,539896.9625038361,541546.6918391723,542178.2648294085,541241.4516416391,540785.4639113767,541072.676090508
54555.947811685146,564232.1021860021,565338.4722278097,564999.8697242183,560110.6285663934,562238.3657480635,562543.8604183253,562557.9428210842,565112.9212627241,565329.6208328487,564228.502851316,565274.3847340071,565092.868216234,565319.4131458815,563914.5843773545,565345.142319446,561222.3260866288,563918.2049598253,565193.6745560535,564797.0975394914,565214.4812960569,564521.0277031257,565173.4458954637,565297.0493936896,560177.7169220503,565325.451789126,564949.8993583254,558199.9060134316,564695.9447102691,562459.3258126761,564726.1237095415,565201.9146126135,563224.9979836048,563885.6424555724,565382.4347020178,564627.3225688706,565223.4508311837,562800.9950009708,564988.4946592229,565095.2146009025,564448.0338488582,564616.7289465716,564880.5949943698,564924.4570686487,559089.0507532653,564126.1964355005,560292.0462840293,564656.8193958785,564240.9907750847,564370.3811314008,564134.1978958653,563481.4658159657,564529.7940232147,564907.3301974054,564713.5444749563,564536.18273211,564972.4791644361,563954.065149245,564218.4506425753,565020.2515131432,563918.9633019834,564608.8719791569,565028.890090254,563837.6144954448,565393.5068110746,564790.3453596857,565164.4325236988,563234.9654636126,564967.7500281811,565160.8384049985,562773.0120407639,565048.7292987168,565318.0566558994,564151.8478416153,564342.2952034563,564199.028563437
100000.0,606466.6913474387,607853.71655809,607810.656467956,601446.0818999711,603822.3720176663,604202.5281310788,604317.7428060414,607405.0082631103,607784.680240415,606991.9625652389,607694.6500735623,607374.8280510423,607788.0512449599,607309.041020145,607860.1866433382,602576.4483593495,607108.2043223829,607996.4942349342,606962.3930248055,607805.2027044999,606606.7176546947,607653.7861738033,607952.1884885189,601457.5348661093,608053.286021731,607229.1206658988,599490.0623679677,606846.9131312771,604081.8300872074,606876.6394046451,607757.905093641,605351.6047755018,605772.5946728375,608008.8826933275,606810.211967422,607801.8749112213,604560.331724069,607669.2584083055,607438.8932344774,606488.5342810306,606756.450012525,607085.0019502477,607141.3203015028,600216.5047940958,606306.9767501308,604119.3640687772,606777.0970952677,606279.1825900796,607788.460477177,607067.8872524186,606358.7556273447,606679.4450175341,607561.0984534808,606863.1415257056,606684.7373240716,607263.9670814215,606848.1151561083,606197.7089754036,607250.1226117895,605894.9357192585,606735.1370993536,607511.4703155403,605772.4438272553,607937.936260051,607632.0864435935,607858.7278529757,605224.5304284177,607258.4927990589,607862.7405007343,604842.9628908797,608023.4931248361,607729.3123199649,606119.8494175095,607429.892124039,606391.3704068472
100000.0,606466.6913474387,607853.71655809,607810.656467956,601446.0818999711,603822.3720176663,604202.5281310788,604317.7428060414,607405.0082631103,607784.680240415,606991.9625652389,607694.6500735623,607374.8280510423,607788.0512449599,607309.041020145,607860.1866433382,602576.4483593495,607108.2043223829,607996.4942349342,606962.3930248055,607805.2027044999,606606.7176546947,607653.7861738033,607952.1884885189,601457.5348661093,608053.286021731,607229.1206658988,599490.0623679677,606846.9131312771,604081.8300872074,606876.6394046451,607757.905093641,605351.6047755018,605772.5946728375,608008.8826933275,606810.211967422,607801.8749112213,604560.331724069,607669.2584083055,607438.8932344774,606488.5342810306,606756.450012525,607085.0019502477,607141.3203015028,600216.5047940958,606306.9767501308,604119.3640687772,606777.0970952677,606279.1825900796,607788.460477177,607067.8872524186,606358.7556273447,606679.4450175341,607561.0984534808,606863.1415257056,606684.7373240716,607263.9670814215,606848.1151561083,606197.7089754036,607250.1226117895,605894.9357192585,606735.1370993536,607511.4703155403,605772.4438272553,607937.936260051,607632.0864435935,607858.7278529757,605224.5304284177,607258.4927990589,607862.7405007343,604842.9628908797,608023.4931248361,607729.3123199649,606119.8494175095,607429.892124039,606391.3704068472
